timesteps,n_updates,actor_loss,actor_base_loss,critic_loss,ent_coef,ent_coef_loss,support_actor_loss,support_actor_weighted_loss,replay_support_actor_loss,replay_support_actor_weighted_loss,support_actor_weight,learning_rate,replay_buffer_pos,replay_buffer_full
12853,3188,148.5289306640625,9.8859224319458,8853434.0,0.9933654069900513,-0.042387738823890686,0.0024255341850221157,48.510684967041016,0.004506615921854973,90.13231658935547,20000.0,3e-06,712,False
12857,3189,172.07208251953125,9.84761905670166,8579834.0,0.9933623671531677,-0.04252437502145767,0.0024753017351031303,49.50603485107422,0.005635921377688646,112.71842956542969,20000.0,3e-06,713,False
12861,3190,167.24270629882812,9.762383460998535,10376324.0,0.993359386920929,-0.04313221573829651,0.0024670574348419905,49.341148376464844,0.005406958516687155,108.13916778564453,20000.0,3e-06,714,False
12865,3191,167.03863525390625,9.91649055480957,8348224.5,0.993356466293335,-0.04322269558906555,0.0022298942785710096,44.59788513183594,0.005626212805509567,112.52425384521484,20000.0,3e-06,715,False
12869,3192,165.13763427734375,9.821367263793945,8494294.0,0.9933534264564514,-0.042344532907009125,0.002073422074317932,41.468441009521484,0.005692390725016594,113.84781646728516,20000.0,3e-06,716,False
12873,3193,163.3378448486328,9.654549598693848,7732653.0,0.9933504462242126,-0.04324045032262802,0.002518406603485346,50.368133544921875,0.005165758077055216,103.3151626586914,20000.0,3e-06,717,False
12877,3194,165.70240783691406,9.975015640258789,7906514.5,0.9933475255966187,-0.04252980649471283,0.0022911587730050087,45.823177337646484,0.0054952106438577175,109.90421295166016,20000.0,3e-06,718,False
12881,3195,153.71102905273438,9.857701301574707,8661894.0,0.9933444857597351,-0.04273023083806038,0.0023500605020672083,47.0012092590332,0.004842606373131275,96.85212707519531,20000.0,3e-06,719,False
12885,3196,173.2744903564453,9.969799041748047,10251372.0,0.9933415055274963,-0.04253101348876953,0.0022115393076092005,44.23078536987305,0.00595369515940547,119.07390594482422,20000.0,3e-06,720,False
12889,3197,167.8680419921875,9.936334609985352,7220807.5,0.9933385848999023,-0.04252726957201958,0.0024578331504017115,49.15666198730469,0.005438752472400665,108.7750473022461,20000.0,3e-06,721,False
12893,3198,151.16595458984375,9.786958694458008,7542942.0,0.9933355450630188,-0.04315858334302902,0.00245932349935174,49.18647003173828,0.004609626717865467,92.19253540039062,20000.0,3e-06,722,False
12897,3199,150.87579345703125,10.026430130004883,9155829.0,0.99333256483078,-0.043057627975940704,0.0024465667083859444,48.93133544921875,0.004595901817083359,91.91803741455078,20000.0,3e-06,723,False
12901,3200,159.1134796142578,9.93467903137207,9232496.0,0.9933295249938965,-0.04262459650635719,0.0024177178274840117,48.35435485839844,0.005041222553700209,100.82444763183594,20000.0,3e-06,724,False
12905,3201,152.67030334472656,9.883661270141602,8506584.0,0.9933265447616577,-0.04366863891482353,0.0023111659102141857,46.22332000732422,0.004828166216611862,96.56332397460938,20000.0,3e-06,725,False
12909,3202,167.75894165039062,10.121285438537598,9090786.0,0.993323564529419,-0.043259501457214355,0.002583085559308529,51.661712646484375,0.00529879704117775,105.97594451904297,20000.0,3e-06,726,False
12913,3203,150.83099365234375,9.794363021850586,10060248.0,0.9933205842971802,-0.043745964765548706,0.0022790455259382725,45.580909729003906,0.004772786516696215,95.45572662353516,20000.0,3e-06,727,False
12917,3204,159.57626342773438,10.100627899169922,7694408.0,0.9933175444602966,-0.04268509894609451,0.00243076728656888,48.6153450012207,0.005043014883995056,100.86029815673828,20000.0,3e-06,728,False
12921,3205,158.54530334472656,10.124553680419922,9586156.0,0.9933145642280579,-0.042869023978710175,0.002451160689815879,49.02321243286133,0.004969876725226641,99.39753723144531,20000.0,3e-06,729,False
12925,3206,159.28475952148438,10.234458923339844,9023368.0,0.9933115243911743,-0.043180957436561584,0.00232579093426466,46.51581954956055,0.005126724019646645,102.53447723388672,20000.0,3e-06,730,False
12929,3207,148.01304626464844,9.930583953857422,8376707.0,0.9933086037635803,-0.04295983165502548,0.0025110680144280195,50.22135925292969,0.0043930551037192345,87.86109924316406,20000.0,3e-06,731,False
12933,3208,176.68865966796875,10.465707778930664,8897836.0,0.9933055639266968,-0.04295288026332855,0.002200318733230233,44.00637435913086,0.006110829301178455,122.21658325195312,20000.0,3e-06,732,False
12937,3209,159.51878356933594,10.078609466552734,7559006.0,0.993302583694458,-0.04279383271932602,0.002420172095298767,48.4034423828125,0.005051836371421814,101.03672790527344,20000.0,3e-06,733,False
12941,3210,154.61428833007812,10.008708000183105,9190496.0,0.9932995438575745,-0.04295049235224724,0.00237624766305089,47.52495193481445,0.004854031838476658,97.08063507080078,20000.0,3e-06,734,False
12945,3211,155.5207977294922,10.16168212890625,8536224.0,0.9932966232299805,-0.042794808745384216,0.0021904348395764828,43.80869674682617,0.005077520851045847,101.5504150390625,20000.0,3e-06,735,False
12949,3212,154.81394958496094,10.208577156066895,8419089.0,0.9932935833930969,-0.0426412858068943,0.0024375799112021923,48.7515983581543,0.0047926888801157475,95.85377502441406,20000.0,3e-06,736,False
12953,3213,171.17263793945312,10.289140701293945,9373563.0,0.9932906031608582,-0.042907387018203735,0.002262663096189499,45.25326156616211,0.005781511310487986,115.6302261352539,20000.0,3e-06,737,False
12957,3214,160.3822021484375,10.131583213806152,9036235.0,0.9932876825332642,-0.04297204315662384,0.0024136679712682962,48.27336120605469,0.005098863039165735,101.97726440429688,20000.0,3e-06,738,False
12961,3215,150.05606079101562,10.24100399017334,7357473.0,0.9932846426963806,-0.04332546144723892,0.002332217525690794,46.644351959228516,0.004658535122871399,93.17070007324219,20000.0,3e-06,739,False
12965,3216,152.3468017578125,9.886214256286621,11689853.0,0.9932816624641418,-0.04332801327109337,0.0024885910097509623,49.771820068359375,0.004634438548237085,92.68877410888672,20000.0,3e-06,740,False
12969,3217,160.25003051757812,10.008628845214844,9205802.0,0.9932786226272583,-0.04349561035633087,0.002408074913546443,48.1614990234375,0.005103995092213154,102.07990264892578,20000.0,3e-06,741,False
12973,3218,153.5360870361328,10.399965286254883,8525600.0,0.9932757019996643,-0.04265342280268669,0.0024138223379850388,48.27644729614258,0.004742983728647232,94.85967254638672,20000.0,3e-06,742,False
12977,3219,161.14068603515625,10.476909637451172,8250365.0,0.9932727217674255,-0.04267078638076782,0.0021869558840990067,43.73911666870117,0.005346233025193214,106.9246597290039,20000.0,3e-06,743,False
12981,3220,154.89883422851562,10.210911750793457,8894527.0,0.993269681930542,-0.042626217007637024,0.00252780644223094,50.556129455566406,0.004706589505076408,94.13179016113281,20000.0,3e-06,744,False
12985,3221,142.7139129638672,10.30928897857666,9557986.0,0.993266761302948,-0.043772026896476746,0.0024683172814548016,49.3663444519043,0.004151914268732071,83.03828430175781,20000.0,3e-06,745,False
12989,3222,148.2218780517578,10.261821746826172,8640813.0,0.9932637214660645,-0.042793288826942444,0.0024844203144311905,49.68840789794922,0.004413582384586334,88.27164459228516,20000.0,3e-06,746,False
12993,3223,144.28936767578125,10.383456230163574,7490946.0,0.9932607412338257,-0.042975544929504395,0.002158328890800476,43.16657638549805,0.004536966793239117,90.73933410644531,20000.0,3e-06,747,False
