sid,category,fault_type,scr,target_V_pu,iq,mse_d,mse_q,iq_post,mse_d_post,mse_q_post,post_delay,frt,connect,reactive,limit,recover,survive,recover_worst,Vdc_min,Vdc_max,V1_final_mean,V1_final_worst_signed
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.2,0.15,-0.12,False,PASS,FAIL,PASS,FAIL,FAIL,0.081611736,0.65146687,1.2020297,0.91904045,-0.081611736
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.2,0.15,-0.08,False,PASS,FAIL,PASS,FAIL,FAIL,0.081698193,0.65146687,1.2020554,0.91920323,-0.081698193
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.2,0.15,-0.04,False,PASS,FAIL,PASS,FAIL,FAIL,0.081546848,0.65146687,1.201937,0.91927742,-0.081546848
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.2,0.15,0,False,PASS,FAIL,PASS,FAIL,FAIL,0.081336514,0.65146687,1.0760184,0.91937273,-0.081336514
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.2,0.15,0.02,False,PASS,FAIL,PASS,FAIL,FAIL,0.081594876,0.65146687,1.0697467,0.91905452,-0.081594876
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.2,0.15,0.05,False,PASS,FAIL,PASS,FAIL,FAIL,0.081593214,0.65146687,1.0676628,0.91896013,-0.081593214
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.2,0.15,0.08,False,PASS,FAIL,PASS,FAIL,FAIL,0.081700108,0.65146687,1.0702535,0.91902705,-0.081700108
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.2,0.15,0.12,False,PASS,FAIL,PASS,FAIL,FAIL,0.081831707,0.65146687,1.0743296,0.91900785,-0.081831707
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.2,0.15,0.18,False,PASS,FAIL,PASS,FAIL,FAIL,0.081598616,0.65146687,1.0768849,0.91906744,-0.081598616
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.2,0.15,0.25,False,PASS,FAIL,PASS,FAIL,FAIL,0.081658978,0.65146687,1.0934574,0.91910039,-0.081658978
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.1,0.2,-0.12,False,PASS,FAIL,PASS,FAIL,FAIL,0.086574512,0.65146687,1.202517,0.91400731,-0.086574512
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.1,0.2,-0.08,False,PASS,FAIL,PASS,FAIL,FAIL,0.086916674,0.65146687,1.2026133,0.91397077,-0.086916674
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.1,0.2,-0.04,False,PASS,FAIL,PASS,FAIL,FAIL,0.086973737,0.65146687,1.2023212,0.91405832,-0.086973737
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.1,0.2,0,False,PASS,FAIL,PASS,FAIL,FAIL,0.086903287,0.65146687,1.1660761,0.91414059,-0.086903287
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.1,0.2,0.02,False,PASS,FAIL,PASS,FAIL,FAIL,0.087095743,0.65146687,1.1665965,0.91365628,-0.087095743
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.1,0.2,0.05,False,PASS,FAIL,PASS,FAIL,FAIL,0.08711728,0.65146687,1.1704307,0.91350435,-0.08711728
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.1,0.2,0.08,False,PASS,FAIL,PASS,FAIL,FAIL,0.087165278,0.65146687,1.1657931,0.91358202,-0.087165278
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.1,0.2,0.12,False,PASS,FAIL,PASS,FAIL,FAIL,0.08701052,0.65146687,1.1624042,0.91364797,-0.08701052
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.1,0.2,0.18,False,PASS,FAIL,PASS,FAIL,FAIL,0.087013114,0.65146687,1.157573,0.91389791,-0.087013114
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.1,0.2,0.25,False,PASS,FAIL,PASS,FAIL,FAIL,0.086885346,0.65146687,1.2015711,0.91400813,-0.086885346
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.2,0.2,0.2,-0.12,False,PASS,FAIL,PASS,FAIL,FAIL,0.08652939,0.65146687,1.185851,0.9142018,-0.08652939
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.2,0.2,0.2,-0.08,False,PASS,FAIL,PASS,FAIL,FAIL,0.086519616,0.65146687,1.1743089,0.91438633,-0.086519616
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.2,0.2,0.2,-0.04,False,PASS,FAIL,PASS,FAIL,FAIL,0.086503842,0.65146687,1.1748222,0.91437951,-0.086503842
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.2,0.2,0.2,0,False,PASS,FAIL,PASS,FAIL,FAIL,0.086185077,0.65146687,1.0372981,0.91441639,-0.086185077
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.2,0.2,0.2,0.02,False,PASS,FAIL,PASS,FAIL,FAIL,0.086733339,0.65146687,1.0345641,0.914126,-0.086733339
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.2,0.2,0.2,0.05,False,PASS,FAIL,PASS,FAIL,FAIL,0.086767938,0.65146687,1.0366432,0.91395487,-0.086767938
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.2,0.2,0.2,0.08,False,PASS,FAIL,PASS,FAIL,FAIL,0.086594416,0.65146687,1.0336937,0.91399586,-0.086594416
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.2,0.2,0.2,0.12,False,PASS,FAIL,PASS,FAIL,FAIL,0.08675633,0.65146687,1.032963,0.91405191,-0.08675633
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.2,0.2,0.2,0.18,False,PASS,FAIL,PASS,FAIL,FAIL,0.086384104,0.65146687,1.0345209,0.91419155,-0.086384104
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.2,0.2,0.2,0.25,False,PASS,FAIL,PASS,FAIL,FAIL,0.08674267,0.65146687,1.0330798,0.91413029,-0.08674267
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.2,0.1,-0.12,False,PASS,FAIL,PASS,FAIL,FAIL,0.085430656,0.65146687,1.2022829,0.9152949,-0.085430656
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.2,0.1,-0.08,False,PASS,FAIL,PASS,FAIL,FAIL,0.085121084,0.65146687,1.2023055,0.91547634,-0.085121084
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.2,0.1,-0.04,False,PASS,FAIL,PASS,FAIL,FAIL,0.084959108,0.65146687,1.2021448,0.91559439,-0.084959108
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.2,0.1,0,False,PASS,FAIL,PASS,FAIL,FAIL,0.08543108,0.65146687,1.0559642,0.9156681,-0.08543108
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.2,0.1,0.02,False,PASS,FAIL,PASS,FAIL,FAIL,0.085534371,0.65146687,1.0591187,0.91541865,-0.085534371
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.2,0.1,0.05,False,PASS,FAIL,PASS,FAIL,FAIL,0.085391962,0.65146687,1.0572253,0.91530893,-0.085391962
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.2,0.1,0.08,False,PASS,FAIL,PASS,FAIL,FAIL,0.085540077,0.65146687,1.0561448,0.91525838,-0.085540077
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.2,0.1,0.12,False,PASS,FAIL,PASS,FAIL,FAIL,0.085640609,0.65146687,1.0584627,0.91525629,-0.085640609
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.2,0.1,0.18,False,PASS,FAIL,PASS,FAIL,FAIL,0.085247638,0.65146687,1.0613804,0.91532016,-0.085247638
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.2,0.1,0.25,False,PASS,FAIL,PASS,FAIL,FAIL,0.085382605,0.65146687,1.0744868,0.91538512,-0.085382605
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.2,0.2,-0.12,False,PASS,FAIL,PASS,FAIL,PASS,0.080469533,0.81744325,1.2018243,0.92037942,-0.080469533
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.2,0.2,-0.08,False,PASS,FAIL,PASS,FAIL,PASS,0.080611161,0.81744325,1.2017965,0.92050221,-0.080611161
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.2,0.2,-0.04,False,PASS,FAIL,PASS,FAIL,PASS,0.080318677,0.81744325,1.2013908,0.92066373,-0.080318677
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.2,0.2,0,False,PASS,FAIL,PASS,FAIL,PASS,0.079794551,0.81744325,1.0574077,0.92091201,-0.079794551
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.2,0.2,0.02,False,PASS,FAIL,PASS,FAIL,PASS,0.0799169,0.77749767,1.0555387,0.92094321,-0.0799169
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.2,0.2,0.05,False,PASS,FAIL,PASS,FAIL,PASS,0.079757383,0.77967566,1.0625905,0.92103335,-0.079757383
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.2,0.2,0.08,False,PASS,FAIL,PASS,FAIL,PASS,0.079754763,0.79890632,1.0640928,0.92104881,-0.079754763
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.2,0.2,0.12,False,PASS,FAIL,PASS,FAIL,PASS,0.079389375,0.81616929,1.0744559,0.92132908,-0.079389375
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.2,0.2,0.18,False,PASS,FAIL,PASS,FAIL,PASS,0.079288364,0.81744325,1.0845493,0.92166423,-0.079288364
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.2,0.2,0.25,False,PASS,FAIL,PASS,FAIL,PASS,0.079064909,0.81744325,1.1107583,0.92168645,-0.079064909
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.15,0.2,-0.12,False,PASS,FAIL,PASS,FAIL,PASS,0.082770678,0.81744325,1.202202,0.91795399,-0.082770678
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.15,0.2,-0.08,False,PASS,FAIL,PASS,FAIL,PASS,0.082775428,0.81744325,1.2017948,0.91817092,-0.082775428
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.15,0.2,-0.04,False,PASS,FAIL,PASS,FAIL,PASS,0.082857004,0.81744325,1.2021235,0.91825298,-0.082857004
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.15,0.2,0,False,PASS,FAIL,PASS,FAIL,PASS,0.082465121,0.81744325,1.0779141,0.91842166,-0.082465121
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.15,0.2,0.02,False,PASS,FAIL,PASS,FAIL,PASS,0.082331906,0.79615237,1.0747033,0.91839641,-0.082331906
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.15,0.2,0.05,False,PASS,FAIL,PASS,FAIL,PASS,0.082042882,0.79953509,1.0917468,0.9186182,-0.082042882
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.15,0.2,0.08,False,PASS,FAIL,PASS,FAIL,PASS,0.08205046,0.81744325,1.0999795,0.91874073,-0.08205046
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.15,0.2,0.12,False,PASS,FAIL,PASS,FAIL,PASS,0.082275668,0.81744325,1.1096783,0.91896923,-0.082275668
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.15,0.2,0.18,False,PASS,FAIL,PASS,FAIL,PASS,0.08154951,0.81744325,1.1162843,0.91928541,-0.08154951
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.15,0.2,0.25,False,PASS,FAIL,PASS,FAIL,PASS,0.081377923,0.81744325,1.1523973,0.91948194,-0.081377923
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.2,0.15,-0.12,False,PASS,FAIL,PASS,FAIL,PASS,0.081924273,0.81744325,1.2013766,0.91866174,-0.081924273
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.2,0.15,-0.08,False,PASS,FAIL,PASS,FAIL,PASS,0.082087412,0.81744325,1.2012753,0.91884187,-0.082087412
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.2,0.15,-0.04,False,PASS,FAIL,PASS,FAIL,PASS,0.081622208,0.81744325,1.201627,0.918894,-0.081622208
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.2,0.15,0,False,PASS,FAIL,PASS,FAIL,PASS,0.081740223,0.81744325,1.0489329,0.91891807,-0.081740223
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.2,0.15,0.02,False,PASS,FAIL,PASS,FAIL,PASS,0.08139569,0.7707275,1.0489329,0.91900924,-0.08139569
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.2,0.15,0.05,False,PASS,FAIL,PASS,FAIL,PASS,0.08190863,0.77239638,1.0489329,0.91904546,-0.08190863
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.2,0.15,0.08,False,PASS,FAIL,PASS,FAIL,PASS,0.081703467,0.78672599,1.054832,0.91910083,-0.081703467
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.2,0.15,0.12,False,PASS,FAIL,PASS,FAIL,PASS,0.081366037,0.80847325,1.0602105,0.91932431,-0.081366037
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.2,0.15,0.18,False,PASS,FAIL,PASS,FAIL,PASS,0.081252851,0.81744325,1.0693697,0.91939506,-0.081252851
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.2,0.15,0.25,False,PASS,FAIL,PASS,FAIL,PASS,0.081087723,0.81744325,1.0899566,0.91956475,-0.081087723
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.1,0.2,-0.12,False,PASS,FAIL,PASS,FAIL,PASS,0.087007902,0.81744325,1.2021165,0.91382254,-0.087007902
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.1,0.2,-0.08,False,PASS,FAIL,PASS,FAIL,PASS,0.087311446,0.81744325,1.2021623,0.91382625,-0.087311446
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.1,0.2,-0.04,False,PASS,FAIL,PASS,FAIL,PASS,0.086847289,0.81744325,1.2022227,0.91388331,-0.086847289
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.1,0.2,0,False,PASS,FAIL,PASS,FAIL,PASS,0.086840191,0.81744325,1.1148008,0.91388823,-0.086840191
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.1,0.2,0.02,False,PASS,FAIL,PASS,FAIL,PASS,0.086854143,0.81744325,1.1270529,0.91380803,-0.086854143
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.1,0.2,0.05,False,PASS,FAIL,PASS,FAIL,PASS,0.086823923,0.81724888,1.1365899,0.91386718,-0.086823923
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.1,0.2,0.08,False,PASS,FAIL,PASS,FAIL,PASS,0.086904238,0.81744325,1.1446687,0.91381128,-0.086904238
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.1,0.2,0.12,False,PASS,FAIL,PASS,FAIL,PASS,0.086635789,0.81744325,1.1476284,0.91415179,-0.086635789
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.1,0.2,0.18,False,PASS,FAIL,PASS,FAIL,PASS,0.086635479,0.81744325,1.1568118,0.91433301,-0.086635479
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.1,0.2,0.25,False,PASS,FAIL,PASS,FAIL,PASS,0.086184418,0.81744325,1.1972348,0.91461221,-0.086184418
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.2,0.2,0.2,-0.12,False,PASS,FAIL,PASS,FAIL,PASS,0.087147255,0.81744325,1.1385999,0.91372283,-0.087147255
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.2,0.2,0.2,-0.08,False,PASS,FAIL,PASS,FAIL,PASS,0.087001987,0.81744325,1.1318292,0.91372729,-0.087001987
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.2,0.2,0.2,-0.04,False,PASS,FAIL,PASS,FAIL,PASS,0.087064315,0.81744325,1.1361009,0.91376332,-0.087064315
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.2,0.2,0.2,0,False,PASS,FAIL,PASS,FAIL,PASS,0.086805209,0.81744325,1.0489329,0.91381426,-0.086805209
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.2,0.2,0.2,0.02,False,PASS,FAIL,PASS,FAIL,PASS,0.087053389,0.79606033,1.0489329,0.91383376,-0.087053389
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.2,0.2,0.2,0.05,False,PASS,FAIL,PASS,FAIL,PASS,0.086994057,0.80043544,1.0489329,0.91383586,-0.086994057
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.2,0.2,0.2,0.08,False,PASS,FAIL,PASS,FAIL,PASS,0.086983839,0.80975316,1.0489329,0.91373375,-0.086983839
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.2,0.2,0.2,0.12,False,PASS,FAIL,PASS,FAIL,PASS,0.086420988,0.81744325,1.0489329,0.91415698,-0.086420988
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.2,0.2,0.2,0.18,False,PASS,FAIL,PASS,FAIL,PASS,0.086224581,0.81744325,1.0489329,0.91450135,-0.086224581
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.2,0.2,0.2,0.25,False,PASS,FAIL,PASS,FAIL,PASS,0.086225324,0.81744325,1.0489329,0.9146321,-0.086225324
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.2,0.1,-0.12,False,PASS,FAIL,PASS,FAIL,PASS,0.085488331,0.81744325,1.2006325,0.91503725,-0.085488331
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.2,0.1,-0.08,False,PASS,FAIL,PASS,FAIL,PASS,0.085519996,0.81744325,1.1970521,0.91498889,-0.085519996
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.2,0.1,-0.04,False,PASS,FAIL,PASS,FAIL,PASS,0.085373182,0.81744325,1.1986808,0.91514495,-0.085373182
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.2,0.1,0,False,PASS,FAIL,PASS,FAIL,PASS,0.085426144,0.81744325,1.0489329,0.91525153,-0.085426144
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.2,0.1,0.02,False,PASS,FAIL,PASS,FAIL,PASS,0.085440161,0.75722108,1.0489329,0.9152341,-0.085440161
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.2,0.1,0.05,False,PASS,FAIL,PASS,FAIL,PASS,0.085481803,0.76347929,1.0489329,0.91527295,-0.085481803
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.2,0.1,0.08,False,PASS,FAIL,PASS,FAIL,PASS,0.085394119,0.77898881,1.0489329,0.91533045,-0.085394119
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.2,0.1,0.12,False,PASS,FAIL,PASS,FAIL,PASS,0.085457034,0.79630141,1.0489329,0.9155522,-0.085457034
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.2,0.1,0.18,False,PASS,FAIL,PASS,FAIL,PASS,0.085027352,0.8153838,1.0579055,0.91564385,-0.085027352
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.27,0.2,0.1,0.25,False,PASS,FAIL,PASS,FAIL,PASS,0.085187865,0.81744325,1.0746137,0.91573597,-0.085187865
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.2,0.2,-0.12,False,PASS,FAIL,PASS,FAIL,PASS,0.081985444,0.88750538,1.2015427,0.9187946,-0.081985444
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.2,0.2,-0.08,False,PASS,FAIL,PASS,FAIL,PASS,0.082006278,0.88783367,1.2015427,0.91880977,-0.082006278
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.2,0.2,-0.04,False,PASS,FAIL,PASS,FAIL,PASS,0.082196514,0.8885711,1.2015427,0.91871456,-0.082196514
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.2,0.2,0,False,PASS,FAIL,PASS,FAIL,PASS,0.082251988,0.8366055,1.2015427,0.91874159,-0.082251988
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.2,0.2,0.02,False,PASS,FAIL,PASS,FAIL,PASS,0.082155678,0.79639239,1.2015427,0.91872473,-0.082155678
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.2,0.2,0.05,False,PASS,FAIL,PASS,FAIL,PASS,0.08213679,0.78621074,1.2015427,0.91871159,-0.08213679
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.2,0.2,0.08,False,PASS,FAIL,PASS,FAIL,PASS,0.082094382,0.78367479,1.2015427,0.91870505,-0.082094382
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.2,0.2,0.12,False,PASS,FAIL,PASS,FAIL,PASS,0.082177992,0.78175503,1.2015427,0.9186509,-0.082177992
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.2,0.2,0.18,False,PASS,FAIL,PASS,FAIL,PASS,0.082166758,0.78386122,1.2015427,0.91865541,-0.082166758
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.2,0.2,0.25,False,PASS,FAIL,PASS,FAIL,PASS,0.082361371,0.81376989,1.2015427,0.91849127,-0.082361371
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.15,0.2,-0.12,False,PASS,FAIL,PASS,FAIL,PASS,0.085134952,0.92463667,1.2015427,0.91571963,-0.085134952
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.15,0.2,-0.08,False,PASS,FAIL,PASS,FAIL,PASS,0.085171833,0.92456915,1.2015427,0.91583348,-0.085171833
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.15,0.2,-0.04,False,PASS,FAIL,PASS,FAIL,PASS,0.085097214,0.9242326,1.2015427,0.91589233,-0.085097214
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.15,0.2,0,False,PASS,FAIL,PASS,FAIL,PASS,0.08519705,0.87604572,1.2015427,0.91584918,-0.08519705
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.15,0.2,0.02,False,PASS,FAIL,PASS,FAIL,PASS,0.085129647,0.81885114,1.2015427,0.91592044,-0.085129647
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.15,0.2,0.05,False,PASS,FAIL,PASS,FAIL,PASS,0.084717027,0.8164486,1.2015427,0.91595289,-0.084717027
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.15,0.2,0.08,False,PASS,FAIL,PASS,FAIL,PASS,0.085027087,0.81138177,1.2015427,0.91602327,-0.085027087
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.15,0.2,0.12,False,PASS,FAIL,PASS,FAIL,PASS,0.084514947,0.81074566,1.2015427,0.91601965,-0.084514947
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.15,0.2,0.18,False,PASS,FAIL,PASS,FAIL,PASS,0.084574826,0.80833547,1.2015427,0.91615581,-0.084574826
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.15,0.2,0.25,False,PASS,FAIL,PASS,FAIL,PASS,0.084568605,0.84444524,1.2015427,0.91618571,-0.084568605
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.2,0.15,-0.12,False,PASS,FAIL,PASS,FAIL,PASS,0.083611915,0.86398877,1.2015427,0.91706357,-0.083611915
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.2,0.15,-0.08,False,PASS,FAIL,PASS,FAIL,PASS,0.083894431,0.86378612,1.2015427,0.91698079,-0.083894431
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.2,0.15,-0.04,False,PASS,FAIL,PASS,FAIL,PASS,0.083905117,0.86358001,1.2015427,0.91696403,-0.083905117
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.2,0.15,0,False,PASS,FAIL,PASS,FAIL,PASS,0.083995278,0.82375467,1.2015427,0.91690296,-0.083995278
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.2,0.15,0.02,False,PASS,FAIL,PASS,FAIL,PASS,0.084004453,0.78321866,1.2015427,0.91689499,-0.084004453
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.2,0.15,0.05,False,PASS,FAIL,PASS,FAIL,PASS,0.083942377,0.77686327,1.2015427,0.91681684,-0.083942377
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.2,0.15,0.08,False,PASS,FAIL,PASS,FAIL,PASS,0.08386289,0.76733153,1.2015427,0.91679913,-0.08386289
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.2,0.15,0.12,False,PASS,FAIL,PASS,FAIL,PASS,0.084227681,0.77038767,1.2015427,0.91672084,-0.084227681
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.2,0.15,0.18,False,PASS,FAIL,PASS,FAIL,PASS,0.084668713,0.77028454,1.2015427,0.91660311,-0.084668713
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.2,0.15,0.25,False,PASS,FAIL,PASS,FAIL,PASS,0.084246026,0.79965003,1.2015427,0.91655598,-0.084246026
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.1,0.2,-0.12,False,PASS,FAIL,PASS,FAIL,PASS,0.088189302,0.96536024,1.201561,0.91279054,-0.088189302
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.1,0.2,-0.08,False,PASS,FAIL,PASS,FAIL,PASS,0.088191047,0.96550292,1.2015427,0.91279045,-0.088191047
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.1,0.2,-0.04,False,PASS,FAIL,PASS,FAIL,PASS,0.088189788,0.9658842,1.2015427,0.91279052,-0.088189788
