sid,category,fault_type,scr,target_V_pu,iq,mse_d,mse_q,iq_post,mse_d_post,mse_q_post,post_delay,frt,connect,reactive,limit,recover,survive,recover_worst,Vdc_min,Vdc_max,V1_final_mean,V1_final_worst_signed
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.35,0.3,0.2,0.25,False,PASS,FAIL,PASS,FAIL,PASS,0.075486018,0.81744325,1.0691725,0.92553277,-0.075486018
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.35,0.3,0.2,0.35,False,PASS,FAIL,PASS,FAIL,PASS,0.075804731,0.81744325,1.0661913,0.92530436,-0.075804731
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.3,0.3,0.25,0,False,PASS,FAIL,PASS,FAIL,PASS,0.073133574,0.81744325,1.0889234,0.92843579,-0.073133574
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.3,0.3,0.25,0.08,False,PASS,FAIL,PASS,FAIL,PASS,0.072621149,0.76937269,1.0866491,0.92841918,-0.072621149
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.3,0.3,0.25,0.18,False,PASS,FAIL,PASS,FAIL,PASS,0.072395213,0.80342838,1.092055,0.92863709,-0.072395213
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.3,0.3,0.25,0.25,False,PASS,FAIL,PASS,FAIL,PASS,0.07248998,0.81744325,1.0857843,0.92814704,-0.07248998
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.3,0.3,0.25,0.35,False,PASS,FAIL,PASS,FAIL,PASS,0.072480121,0.81744325,1.0816074,0.92812257,-0.072480121
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.35,0.3,0.25,0,False,PASS,FAIL,PASS,FAIL,PASS,0.072557318,0.81744325,1.0889231,0.92845272,-0.072557318
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.35,0.3,0.25,0.08,False,PASS,FAIL,PASS,FAIL,PASS,0.072621059,0.7692492,1.0866482,0.92841945,-0.072621059
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.35,0.3,0.25,0.18,False,PASS,FAIL,PASS,FAIL,PASS,0.071916396,0.80342838,1.092057,0.92873567,-0.071916396
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.35,0.3,0.25,0.25,False,PASS,FAIL,PASS,FAIL,PASS,0.072520888,0.81744325,1.0828961,0.9283009,-0.072520888
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.35,0.3,0.25,0.35,False,PASS,FAIL,PASS,FAIL,PASS,0.072931482,0.81744325,1.0815575,0.9281678,-0.072931482
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.2,0.2,0,False,PASS,FAIL,PASS,FAIL,FAIL,0.079369312,0.65146687,1.0944401,0.92141312,-0.079369312
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.2,0.2,0.08,False,PASS,FAIL,PASS,FAIL,FAIL,0.079973036,0.65146687,1.0844953,0.92093752,-0.079973036
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.2,0.2,0.18,False,PASS,FAIL,PASS,FAIL,FAIL,0.079380182,0.65146687,1.0945881,0.92115684,-0.079380182
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.2,0.2,0.25,False,PASS,FAIL,PASS,FAIL,FAIL,0.079604548,0.65146687,1.1117601,0.92109076,-0.079604548
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.2,0.2,0.35,False,PASS,FAIL,PASS,FAIL,FAIL,0.079428083,0.65146687,1.1041828,0.92122752,-0.079428083
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.3,0.2,0.2,0,False,PASS,FAIL,PASS,FAIL,FAIL,0.072650651,0.65146687,1.1061325,0.92819012,-0.072650651
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.3,0.2,0.2,0.08,False,PASS,FAIL,PASS,FAIL,FAIL,0.073471281,0.65146687,1.0997667,0.92733143,-0.073471281
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.3,0.2,0.2,0.18,False,PASS,FAIL,PASS,FAIL,FAIL,0.073343285,0.65146687,1.1028787,0.92744817,-0.073343285
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.3,0.2,0.2,0.25,False,PASS,FAIL,PASS,FAIL,FAIL,0.073440179,0.65146687,1.1040819,0.92737851,-0.073440179
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.3,0.2,0.2,0.35,False,PASS,FAIL,PASS,FAIL,FAIL,0.073168283,0.65146687,1.1071442,0.92746151,-0.073168283
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.35,0.2,0.2,0,False,PASS,FAIL,PASS,FAIL,FAIL,0.07265065,0.65146687,1.1061346,0.92819014,-0.07265065
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.35,0.2,0.2,0.08,False,PASS,FAIL,PASS,FAIL,FAIL,0.073521346,0.65146687,1.0996875,0.92727254,-0.073521346
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.35,0.2,0.2,0.18,False,PASS,FAIL,PASS,FAIL,FAIL,0.073333449,0.65146687,1.1027976,0.92741956,-0.073333449
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.35,0.2,0.2,0.25,False,PASS,FAIL,PASS,FAIL,FAIL,0.073439652,0.65146687,1.1040819,0.92737857,-0.073439652
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.35,0.2,0.2,0.35,False,PASS,FAIL,PASS,FAIL,FAIL,0.073419939,0.65146687,1.1042337,0.92741691,-0.073419939
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.25,0.2,0,False,PASS,FAIL,PASS,FAIL,FAIL,0.07848572,0.65146687,1.0687153,0.92219333,-0.07848572
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.25,0.2,0.08,False,PASS,FAIL,PASS,FAIL,FAIL,0.079016194,0.65146687,1.070633,0.92168396,-0.079016194
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.25,0.2,0.18,False,PASS,FAIL,PASS,FAIL,FAIL,0.078863191,0.65146687,1.070192,0.92178858,-0.078863191
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.25,0.2,0.25,False,PASS,FAIL,PASS,FAIL,FAIL,0.079154847,0.65146687,1.0892364,0.92173449,-0.079154847
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.25,0.2,0.35,False,PASS,FAIL,PASS,FAIL,FAIL,0.078763973,0.65146687,1.0741885,0.92183791,-0.078763973
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.3,0.2,0,False,PASS,FAIL,PASS,FAIL,FAIL,0.078733226,0.65146687,1.0574683,0.92204787,-0.078733226
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.3,0.2,0.08,False,PASS,FAIL,PASS,FAIL,FAIL,0.079552565,0.65146687,1.0587676,0.92152277,-0.079552565
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.3,0.2,0.18,False,PASS,FAIL,PASS,FAIL,FAIL,0.079565898,0.65146687,1.0607649,0.92152122,-0.079565898
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.3,0.2,0.25,False,PASS,FAIL,PASS,FAIL,FAIL,0.07945042,0.65146687,1.0780926,0.92154039,-0.07945042
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.3,0.2,0.35,False,PASS,FAIL,PASS,FAIL,FAIL,0.07919746,0.65146687,1.0663449,0.92173826,-0.07919746
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.3,0.25,0.2,0,False,PASS,FAIL,PASS,FAIL,FAIL,0.073983867,0.65146687,1.0837344,0.9270353,-0.073983867
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.3,0.25,0.2,0.08,False,PASS,FAIL,PASS,FAIL,FAIL,0.074429798,0.65146687,1.0842738,0.92647605,-0.074429798
