baseline,scenario_id,bucket,sac_pass,baseline_pass,category,fault_type,scr,target_V_pu,duration_bin_s,xr_ratio,sac_failed_criteria,baseline_failed_criteria,sac_not_eval_criteria,baseline_not_eval_criteria,sac_vdc_min,baseline_vdc_min
no_hlc_zero,1652,sac_only,True,False,HVRT,swell_3ph,5.0,1.25,1.0,3.0,,connect+reactive,reactive+limit+survive,limit+recover+survive,0.8203259788043004,0.8390000000000319
no_hlc_zero,1653,sac_only,True,False,HVRT,swell_3ph,5.0,1.25,0.5,6.0,,connect+reactive+recover,reactive+limit+survive,limit+survive,0.8242205311049705,0.8390000000000573
no_hlc_zero,1654,sac_only,True,False,HVRT,swell_3ph,5.0,1.25,0.5,6.0,,reactive+recover,reactive+limit+survive,limit+survive,0.8240879178970062,0.8390000000001029
no_hlc_zero,1655,sac_only,True,False,HVRT,swell_3ph,5.0,1.25,1.0,6.0,,connect+reactive,reactive+limit+survive,limit+recover+survive,0.8244840977144516,0.8390000000000319
no_hlc_zero,1656,sac_only,True,False,HVRT,swell_3ph,5.0,1.25,1.0,6.0,,connect+reactive,reactive+limit+survive,limit+recover+survive,0.8240102577279858,0.8390000000000319
no_hlc_zero,1657,sac_only,True,False,HVRT,swell_3ph,10.0,1.25,0.5,1.5,,connect+reactive+recover,reactive+limit+survive,limit+survive,0.8086000620817395,0.8390000000000319
no_hlc_zero,1658,sac_only,True,False,HVRT,swell_3ph,10.0,1.25,0.5,1.5,,connect+reactive+recover,reactive+limit+survive,limit+survive,0.8083294361951366,0.8390000000000319
no_hlc_zero,1659,sac_only,True,False,HVRT,swell_3ph,10.0,1.25,1.0,1.5,,connect+reactive+recover,reactive+limit+survive,limit+survive,0.8084500635105435,0.8390000000000319
no_hlc_zero,1660,sac_only,True,False,HVRT,swell_3ph,10.0,1.25,1.0,1.5,,connect+reactive+recover,reactive+limit+survive,limit+survive,0.8087292869327569,0.8390000000000319
no_hlc_zero,1661,sac_only,True,False,HVRT,swell_3ph,10.0,1.25,0.5,3.0,,reactive,reactive+limit+survive,limit+survive,0.8210087435998915,0.8390000000003317
no_hlc_zero,1662,sac_only,True,False,HVRT,swell_3ph,10.0,1.25,0.5,3.0,,connect+reactive,reactive+limit+survive,limit+recover+survive,0.821873995915372,0.8390000000000319
no_hlc_zero,1663,sac_only,True,False,HVRT,swell_3ph,10.0,1.25,1.0,3.0,,connect+reactive,reactive+limit+survive,limit+recover+survive,0.821873995915372,0.8390000000000319
no_hlc_zero,1664,sac_only,True,False,HVRT,swell_3ph,10.0,1.25,1.0,3.0,,connect+reactive,reactive+limit+survive,limit+recover+survive,0.8220405224849971,0.8390000000000319
no_hlc_zero,1665,sac_only,True,False,HVRT,swell_3ph,10.0,1.25,0.5,6.0,,reactive+recover,reactive+limit+survive,limit+survive,0.8245733197788976,0.8390000000005953
no_hlc_zero,1666,sac_only,True,False,HVRT,swell_3ph,10.0,1.25,0.5,6.0,,connect+reactive,reactive+limit+survive,limit+recover+survive,0.826706601934394,0.8390000000000319
no_hlc_zero,1667,sac_only,True,False,HVRT,swell_3ph,10.0,1.25,1.0,6.0,,connect+reactive,reactive+limit+survive,limit+recover+survive,0.826706601934394,0.8390000000000319
no_hlc_zero,1668,sac_only,True,False,HVRT,swell_3ph,10.0,1.25,1.0,6.0,,connect+reactive,reactive+limit+survive,limit+recover+survive,0.826594399017748,0.8390000000000319
no_hlc_zero,1669,sac_only,True,False,HVRT,swell_3ph,15.0,1.25,0.5,1.5,,reactive,reactive+limit+survive,limit+survive,0.8080019580706377,0.8390000000001848
no_hlc_zero,1670,sac_only,True,False,HVRT,swell_3ph,15.0,1.25,0.5,1.5,,connect+reactive+recover,reactive+limit+survive,limit+survive,0.8087809465454818,0.8390000000000319
no_hlc_zero,1671,sac_only,True,False,HVRT,swell_3ph,15.0,1.25,1.0,1.5,,connect+reactive+recover,reactive+limit+survive,limit+survive,0.8083603997947727,0.8390000000000319
no_hlc_zero,1672,sac_only,True,False,HVRT,swell_3ph,15.0,1.25,1.0,1.5,,connect+reactive+recover,reactive+limit+survive,limit+survive,0.8083426390801544,0.8390000000000319
no_hlc_zero,1673,sac_only,True,False,HVRT,swell_3ph,15.0,1.25,0.5,3.0,,connect+reactive,reactive+limit+survive,limit+recover+survive,0.8228604372151541,0.8390000000000319
no_hlc_zero,1674,sac_only,True,False,HVRT,swell_3ph,15.0,1.25,0.5,3.0,,connect+reactive+recover,reactive+limit+survive,limit+survive,0.8221867505324012,0.8390000000000573
no_hlc_zero,1675,sac_only,True,False,HVRT,swell_3ph,15.0,1.25,1.0,3.0,,connect+reactive,reactive+limit+survive,limit+recover+survive,0.8227452142741905,0.8390000000000319
no_hlc_zero,1676,sac_only,True,False,HVRT,swell_3ph,15.0,1.25,1.0,3.0,,connect+reactive,reactive+limit+survive,limit+recover+survive,0.8224470684933891,0.8390000000000319
no_hlc_zero,1677,sac_only,True,False,HVRT,swell_3ph,15.0,1.25,0.5,6.0,,connect+reactive,reactive+limit+survive,limit+recover+survive,0.8275587329100648,0.8390000000000319
no_hlc_zero,1678,sac_only,True,False,HVRT,swell_3ph,15.0,1.25,0.5,6.0,,connect+reactive+recover,reactive+limit+survive,limit+survive,0.8272434603662268,0.8390000000000573
no_hlc_zero,1679,sac_only,True,False,HVRT,swell_3ph,15.0,1.25,1.0,6.0,,connect+reactive,reactive+limit+survive,limit+recover+survive,0.8278500516822141,0.8390000000000319
no_hlc_zero,1680,sac_only,True,False,HVRT,swell_3ph,15.0,1.25,1.0,6.0,,connect+reactive,reactive+limit+survive,limit+recover+survive,0.8277749155089875,0.8390000000000319
no_hlc_zero,1681,both_fail,False,False,HVRT,swell_3ph,2.0,1.3,0.5,1.5,recover+vdc_survive_proxy,connect+reactive,limit+survive,limit+recover+survive,0.7143886977137446,0.8314000000000333
no_hlc_zero,1682,both_fail,False,False,HVRT,swell_3ph,2.0,1.3,0.5,1.5,recover+vdc_survive_proxy,connect+reactive,limit+survive,limit+recover+survive,0.7143723482574897,0.8314000000000333
no_hlc_zero,1683,both_fail,False,False,HVRT,swell_3ph,2.0,1.3,1.0,1.5,recover+vdc_survive_proxy,connect+reactive,limit+survive,limit+recover+survive,0.7143799682134382,0.8314000000000333
no_hlc_zero,1684,both_fail,False,False,HVRT,swell_3ph,2.0,1.3,1.0,1.5,recover+vdc_survive_proxy,connect+reactive,limit+survive,limit+recover+survive,0.7143770061533854,0.8314000000000333
no_hlc_zero,1685,both_fail,False,False,HVRT,swell_3ph,2.0,1.3,0.5,3.0,vdc_survive_proxy,connect+reactive,limit+survive,limit+recover+survive,0.7431517774089076,0.8314000000000333
no_hlc_zero,1686,both_fail,False,False,HVRT,swell_3ph,2.0,1.3,0.5,3.0,vdc_survive_proxy,reactive,limit+survive,limit+survive,0.7419406572209118,0.8314000000003473
no_hlc_zero,1687,both_fail,False,False,HVRT,swell_3ph,2.0,1.3,1.0,3.0,vdc_survive_proxy,connect+reactive,limit+survive,limit+recover+survive,0.7431543100895975,0.8314000000000333
no_hlc_zero,1688,both_fail,False,False,HVRT,swell_3ph,2.0,1.3,1.0,3.0,vdc_survive_proxy,connect+reactive,limit+survive,limit+recover+survive,0.7431608443536195,0.8314000000000333
no_hlc_zero,1689,both_fail,False,False,HVRT,swell_3ph,2.0,1.3,0.5,6.0,vdc_survive_proxy,reactive,limit+survive,limit+survive,0.7360864117909536,0.8314000000003473
no_hlc_zero,1690,both_fail,False,False,HVRT,swell_3ph,2.0,1.3,0.5,6.0,vdc_survive_proxy,connect+reactive,limit+survive,limit+recover+survive,0.7377485974268009,0.8314000000000333
no_hlc_zero,1691,both_fail,False,False,HVRT,swell_3ph,2.0,1.3,1.0,6.0,vdc_survive_proxy,connect+reactive,limit+survive,limit+recover+survive,0.7377550958248444,0.8314000000000333
no_hlc_zero,1692,both_fail,False,False,HVRT,swell_3ph,2.0,1.3,1.0,6.0,vdc_survive_proxy,connect+reactive,limit+survive,limit+recover+survive,0.7377444022455528,0.8314000000000333
no_hlc_zero,1693,both_fail,False,False,HVRT,swell_3ph,3.0,1.3,0.5,1.5,vdc_survive_proxy,connect+reactive,limit+survive,limit+recover+survive,0.7369590986211833,0.8314000000000333
no_hlc_zero,1694,both_fail,False,False,HVRT,swell_3ph,3.0,1.3,0.5,1.5,vdc_survive_proxy,connect+reactive,limit+survive,limit+recover+survive,0.7369590986211833,0.8314000000000333
no_hlc_zero,1695,both_fail,False,False,HVRT,swell_3ph,3.0,1.3,1.0,1.5,vdc_survive_proxy,connect+reactive,limit+survive,limit+recover+survive,0.7369402011481745,0.8314000000000333
no_hlc_zero,1696,both_fail,False,False,HVRT,swell_3ph,3.0,1.3,1.0,1.5,vdc_survive_proxy,connect+reactive,limit+survive,limit+recover+survive,0.7369518189464456,0.8314000000000333
no_hlc_zero,1697,sac_only,True,False,HVRT,swell_3ph,3.0,1.3,0.5,3.0,,reactive,limit+survive,limit+survive,0.7510716494220465,0.8314000000006234
no_hlc_zero,1698,sac_only,True,False,HVRT,swell_3ph,3.0,1.3,0.5,3.0,,connect+reactive,limit+survive,limit+recover+survive,0.7525452128315234,0.8314000000000333
no_hlc_zero,1699,sac_only,True,False,HVRT,swell_3ph,3.0,1.3,1.0,3.0,,connect+reactive,limit+survive,limit+recover+survive,0.7525452128315234,0.8314000000000333
no_hlc_zero,1700,sac_only,True,False,HVRT,swell_3ph,3.0,1.3,1.0,3.0,,connect+reactive,limit+survive,limit+recover+survive,0.7525534454622572,0.8314000000000333
no_hlc_zero,1701,sac_only,True,False,HVRT,swell_3ph,3.0,1.3,0.5,6.0,,connect+reactive,limit+survive,limit+recover+survive,0.7579553637837065,0.8314000000000333
no_hlc_zero,1702,sac_only,True,False,HVRT,swell_3ph,3.0,1.3,0.5,6.0,,reactive,limit+survive,limit+survive,0.7570425957370653,0.8314000000003473
no_hlc_zero,1703,sac_only,True,False,HVRT,swell_3ph,3.0,1.3,1.0,6.0,,connect+reactive,limit+survive,limit+recover+survive,0.7579602455105356,0.8314000000000333
no_hlc_zero,1704,sac_only,True,False,HVRT,swell_3ph,3.0,1.3,1.0,6.0,,connect+reactive,limit+survive,limit+recover+survive,0.7579786288966085,0.8314000000000333
no_hlc_zero,1705,sac_only,True,False,HVRT,swell_3ph,5.0,1.3,0.5,1.5,,connect+reactive+recover,limit+survive,limit+survive,0.75042717807632,0.8314000000000599
no_hlc_zero,1706,both_fail,False,False,HVRT,swell_3ph,5.0,1.3,0.5,1.5,connect+recover,connect+reactive,limit+survive,limit+recover+survive,0.7508304656989652,0.8314000000000333
no_hlc_zero,1707,both_fail,False,False,HVRT,swell_3ph,5.0,1.3,1.0,1.5,connect+recover,connect+reactive,limit+survive,limit+recover+survive,0.7508368006223455,0.8314000000000333
no_hlc_zero,1708,both_fail,False,False,HVRT,swell_3ph,5.0,1.3,1.0,1.5,connect+recover,connect+reactive,limit+survive,limit+recover+survive,0.7508304656989652,0.8314000000000333
no_hlc_zero,1709,sac_only,True,False,HVRT,swell_3ph,5.0,1.3,0.5,3.0,,reactive,limit+survive,limit+survive,0.7599474215279278,0.8314000000003473
no_hlc_zero,1710,both_fail,False,False,HVRT,swell_3ph,5.0,1.3,0.5,3.0,connect+recover,connect+reactive,limit+survive,limit+recover+survive,0.7608305980541283,0.8314000000000333
no_hlc_zero,1711,both_fail,False,False,HVRT,swell_3ph,5.0,1.3,1.0,3.0,connect+recover,connect+reactive,limit+survive,limit+recover+survive,0.7608225409079068,0.8314000000000333
no_hlc_zero,1712,both_fail,False,False,HVRT,swell_3ph,5.0,1.3,1.0,3.0,connect+recover,connect+reactive,limit+survive,limit+recover+survive,0.7608225409079068,0.8314000000000333
no_hlc_zero,1713,sac_only,True,False,HVRT,swell_3ph,5.0,1.3,0.5,6.0,,reactive+recover,limit+survive,limit+survive,0.7630574940933078,0.8314000000001934
no_hlc_zero,1714,both_fail,False,False,HVRT,swell_3ph,5.0,1.3,0.5,6.0,connect+recover,connect+reactive,limit+survive,limit+recover+survive,0.7639153531046439,0.8314000000000333
no_hlc_zero,1715,both_fail,False,False,HVRT,swell_3ph,5.0,1.3,1.0,6.0,connect+recover,connect+reactive,limit+survive,limit+recover+survive,0.7638894099007896,0.8314000000000333
no_hlc_zero,1716,both_fail,False,False,HVRT,swell_3ph,5.0,1.3,1.0,6.0,connect+recover,connect+reactive,limit+survive,limit+recover+survive,0.7639059339467289,0.8314000000000333
no_hlc_zero,1717,both_fail,False,False,HVRT,swell_3ph,10.0,1.3,0.5,1.5,vdc_survive_proxy,reactive,limit+survive,limit+survive,0.7481434158016056,0.8314000000003473
no_hlc_zero,1718,both_fail,False,False,HVRT,swell_3ph,10.0,1.3,0.5,1.5,connect+recover+vdc_survive_proxy,connect+reactive,limit+survive,limit+recover+survive,0.748955599811054,0.8314000000000333
no_hlc_zero,1719,both_fail,False,False,HVRT,swell_3ph,10.0,1.3,1.0,1.5,connect+recover+vdc_survive_proxy,connect+reactive,limit+survive,limit+recover+survive,0.7489550157047942,0.8314000000000333
no_hlc_zero,1720,both_fail,False,False,HVRT,swell_3ph,10.0,1.3,1.0,1.5,connect+recover+vdc_survive_proxy,connect+reactive,limit+survive,limit+recover+survive,0.748965399662135,0.8314000000000333
no_hlc_zero,1721,both_fail,False,False,HVRT,swell_3ph,10.0,1.3,0.5,3.0,connect+recover,connect+reactive,limit+survive,limit+recover+survive,0.7580212742785647,0.8314000000000333
no_hlc_zero,1722,sac_only,True,False,HVRT,swell_3ph,10.0,1.3,0.5,3.0,,reactive,limit+survive,limit+survive,0.7574060224209017,0.8314000000003473
no_hlc_zero,1723,both_fail,False,False,HVRT,swell_3ph,10.0,1.3,1.0,3.0,connect+recover,connect+reactive,limit+survive,limit+recover+survive,0.7580190724761786,0.8314000000000333
no_hlc_zero,1724,both_fail,False,False,HVRT,swell_3ph,10.0,1.3,1.0,3.0,connect+recover,connect+reactive,limit+survive,limit+recover+survive,0.7580388224194311,0.8314000000000333
no_hlc_zero,1725,sac_only,True,False,HVRT,swell_3ph,10.0,1.3,0.5,6.0,,connect+reactive+recover,limit+survive,limit+survive,0.7605258434911337,0.8314000000001077
no_hlc_zero,1726,sac_only,True,False,HVRT,swell_3ph,10.0,1.3,0.5,6.0,,connect+reactive,limit+survive,limit+recover+survive,0.760895875093607,0.8314000000000599
no_hlc_zero,1727,both_fail,False,False,HVRT,swell_3ph,10.0,1.3,1.0,6.0,connect+recover,connect+reactive,limit+survive,limit+recover+survive,0.7612803402611683,0.8314000000000333
no_hlc_zero,1728,both_fail,False,False,HVRT,swell_3ph,10.0,1.3,1.0,6.0,connect+recover,connect+reactive,limit+survive,limit+recover+survive,0.7612723890399826,0.8314000000000333
no_hlc_zero,1729,both_fail,False,False,HVRT,swell_3ph,15.0,1.3,0.5,1.5,connect+recover+vdc_survive_proxy,connect+reactive,limit+survive,limit+recover+survive,0.7482911332849426,0.8314000000000333
no_hlc_zero,1730,both_fail,False,False,HVRT,swell_3ph,15.0,1.3,0.5,1.5,connect+recover+vdc_survive_proxy,connect+reactive,limit+survive,limit+recover+survive,0.7482783175479016,0.8314000000000333
no_hlc_zero,1731,both_fail,False,False,HVRT,swell_3ph,15.0,1.3,1.0,1.5,connect+recover+vdc_survive_proxy,connect+reactive,limit+survive,limit+recover+survive,0.7482849988360415,0.8314000000000333
no_hlc_zero,1732,both_fail,False,False,HVRT,swell_3ph,15.0,1.3,1.0,1.5,connect+recover+vdc_survive_proxy,connect+reactive,limit+survive,limit+recover+survive,0.748285555588554,0.8314000000000333
no_hlc_zero,1733,both_fail,False,False,HVRT,swell_3ph,15.0,1.3,0.5,3.0,connect+recover,connect+reactive,limit+survive,limit+recover+survive,0.7570314256407797,0.8314000000000333
no_hlc_zero,1734,sac_only,True,False,HVRT,swell_3ph,15.0,1.3,0.5,3.0,,reactive,limit+survive,limit+survive,0.7567778611848615,0.8314000000001934
no_hlc_zero,1735,both_fail,False,False,HVRT,swell_3ph,15.0,1.3,1.0,3.0,connect+recover,connect+reactive,limit+survive,limit+recover+survive,0.7570288686548539,0.8314000000000333
no_hlc_zero,1736,both_fail,False,False,HVRT,swell_3ph,15.0,1.3,1.0,3.0,connect+recover,connect+reactive,limit+survive,limit+recover+survive,0.7570288686548539,0.8314000000000333
no_hlc_zero,1737,sac_only,True,False,HVRT,swell_3ph,15.0,1.3,0.5,6.0,,reactive+recover,limit+survive,limit+survive,0.7583380780844812,0.8314000000001934
no_hlc_zero,1738,both_fail,False,False,HVRT,swell_3ph,15.0,1.3,0.5,6.0,connect+recover,connect+reactive,limit+survive,limit+recover+survive,0.7603219702759042,0.8314000000000333
no_hlc_zero,1739,both_fail,False,False,HVRT,swell_3ph,15.0,1.3,1.0,6.0,connect+recover,connect+reactive,limit+survive,limit+recover+survive,0.7603130130232509,0.8314000000000333
no_hlc_zero,1740,both_fail,False,False,HVRT,swell_3ph,15.0,1.3,1.0,6.0,connect+recover,connect+reactive,limit+survive,limit+recover+survive,0.7603219702759042,0.8314000000000333
no_hlc_zero,1741,both_fail,False,False,HVRT,swell_1ph,2.0,1.1,0.5,1.5,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9316286376383762,1.0
no_hlc_zero,1742,both_fail,False,False,HVRT,swell_1ph,2.0,1.1,0.5,1.5,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9312156157573686,1.0
no_hlc_zero,1743,both_fail,False,False,HVRT,swell_1ph,2.0,1.1,1.0,1.5,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9169977884088568,1.0
no_hlc_zero,1744,both_fail,False,False,HVRT,swell_1ph,2.0,1.1,1.0,1.5,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9155299760341756,1.0
no_hlc_zero,1745,both_fail,False,False,HVRT,swell_1ph,2.0,1.1,0.5,3.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9295868568464848,1.0
no_hlc_zero,1746,both_fail,False,False,HVRT,swell_1ph,2.0,1.1,0.5,3.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9315830344867082,1.0
no_hlc_zero,1747,both_fail,False,False,HVRT,swell_1ph,2.0,1.1,1.0,3.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9054271735545067,1.0
no_hlc_zero,1748,both_fail,False,False,HVRT,swell_1ph,2.0,1.1,1.0,3.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9054271735545067,1.0
no_hlc_zero,1749,both_fail,False,False,HVRT,swell_1ph,2.0,1.1,0.5,6.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9351571539229023,1.0
no_hlc_zero,1750,both_fail,False,False,HVRT,swell_1ph,2.0,1.1,0.5,6.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9351571539229023,1.0
no_hlc_zero,1751,both_fail,False,False,HVRT,swell_1ph,2.0,1.1,1.0,6.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9351571539229023,1.0
no_hlc_zero,1752,both_fail,False,False,HVRT,swell_1ph,2.0,1.1,1.0,6.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9351571539229023,1.0
no_hlc_zero,1753,both_fail,False,False,HVRT,swell_1ph,3.0,1.1,0.5,1.5,recover,recover,reactive+limit+survive,reactive+limit+survive,0.935202717807014,1.0
no_hlc_zero,1754,both_fail,False,False,HVRT,swell_1ph,3.0,1.1,0.5,1.5,recover,recover,reactive+limit+survive,reactive+limit+survive,0.935202717807014,1.0
no_hlc_zero,1755,both_fail,False,False,HVRT,swell_1ph,3.0,1.1,1.0,1.5,recover,recover,reactive+limit+survive,reactive+limit+survive,0.935202717807014,1.0
no_hlc_zero,1756,both_fail,False,False,HVRT,swell_1ph,3.0,1.1,1.0,1.5,recover,recover,reactive+limit+survive,reactive+limit+survive,0.935202717807014,1.0
no_hlc_zero,1757,both_pass,True,True,HVRT,swell_1ph,3.0,1.1,0.5,3.0,,,reactive+limit+survive,reactive+limit+survive,0.935202717807014,1.0
no_hlc_zero,1758,both_pass,True,True,HVRT,swell_1ph,3.0,1.1,0.5,3.0,,,reactive+limit+survive,reactive+limit+survive,0.935202717807014,1.0
no_hlc_zero,1759,both_pass,True,True,HVRT,swell_1ph,3.0,1.1,1.0,3.0,,,reactive+limit+survive,reactive+limit+survive,0.935202717807014,1.0
no_hlc_zero,1760,both_pass,True,True,HVRT,swell_1ph,3.0,1.1,1.0,3.0,,,reactive+limit+survive,reactive+limit+survive,0.935202717807014,1.0
no_hlc_zero,1761,both_pass,True,True,HVRT,swell_1ph,3.0,1.1,0.5,6.0,,,reactive+limit+survive,reactive+limit+survive,0.935202717807014,1.0
no_hlc_zero,1762,both_pass,True,True,HVRT,swell_1ph,3.0,1.1,0.5,6.0,,,reactive+limit+survive,reactive+limit+survive,0.935202717807014,1.0
no_hlc_zero,1763,both_pass,True,True,HVRT,swell_1ph,3.0,1.1,1.0,6.0,,,reactive+limit+survive,reactive+limit+survive,0.935202717807014,1.0
no_hlc_zero,1764,both_pass,True,True,HVRT,swell_1ph,3.0,1.1,1.0,6.0,,,reactive+limit+survive,reactive+limit+survive,0.935202717807014,1.0
no_hlc_zero,1765,both_pass,True,True,HVRT,swell_1ph,5.0,1.1,0.5,1.5,,,reactive+limit+survive,reactive+limit+survive,0.9352401079806761,1.0
no_hlc_zero,1766,both_pass,True,True,HVRT,swell_1ph,5.0,1.1,0.5,1.5,,,reactive+limit+survive,reactive+limit+survive,0.9352401079806761,1.0
no_hlc_zero,1767,both_pass,True,True,HVRT,swell_1ph,5.0,1.1,1.0,1.5,,,reactive+limit+survive,reactive+limit+survive,0.9352401079806761,1.0
no_hlc_zero,1768,both_pass,True,True,HVRT,swell_1ph,5.0,1.1,1.0,1.5,,,reactive+limit+survive,reactive+limit+survive,0.9352401079806761,1.0
no_hlc_zero,1769,both_pass,True,True,HVRT,swell_1ph,5.0,1.1,0.5,3.0,,,reactive+limit+survive,reactive+limit+survive,0.9352401079806761,1.0
no_hlc_zero,1770,both_pass,True,True,HVRT,swell_1ph,5.0,1.1,0.5,3.0,,,reactive+limit+survive,reactive+limit+survive,0.9352401079806761,1.0
no_hlc_zero,1771,both_pass,True,True,HVRT,swell_1ph,5.0,1.1,1.0,3.0,,,reactive+limit+survive,reactive+limit+survive,0.9352401079806761,1.0
no_hlc_zero,1772,both_pass,True,True,HVRT,swell_1ph,5.0,1.1,1.0,3.0,,,reactive+limit+survive,reactive+limit+survive,0.9352401079806761,1.0
no_hlc_zero,1773,both_fail,False,False,HVRT,swell_1ph,5.0,1.1,0.5,6.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9352401079806761,1.0
no_hlc_zero,1774,both_fail,False,False,HVRT,swell_1ph,5.0,1.1,0.5,6.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9352401079806761,1.0
no_hlc_zero,1775,both_fail,False,False,HVRT,swell_1ph,5.0,1.1,1.0,6.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9352401079806761,1.0
no_hlc_zero,1776,both_fail,False,False,HVRT,swell_1ph,5.0,1.1,1.0,6.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9352401079806761,1.0
no_hlc_zero,1777,both_pass,True,True,HVRT,swell_1ph,10.0,1.1,0.5,1.5,,,reactive+limit+survive,reactive+limit+survive,0.9352680248103409,1.0
no_hlc_zero,1778,both_pass,True,True,HVRT,swell_1ph,10.0,1.1,0.5,1.5,,,reactive+limit+survive,reactive+limit+survive,0.9352680248103409,1.0
no_hlc_zero,1779,both_pass,True,True,HVRT,swell_1ph,10.0,1.1,1.0,1.5,,,reactive+limit+survive,reactive+limit+survive,0.9352680248103409,1.0
no_hlc_zero,1780,both_pass,True,True,HVRT,swell_1ph,10.0,1.1,1.0,1.5,,,reactive+limit+survive,reactive+limit+survive,0.9352680248103409,1.0
no_hlc_zero,1781,both_pass,True,True,HVRT,swell_1ph,10.0,1.1,0.5,3.0,,,reactive+limit+survive,reactive+limit+survive,0.9352680248103409,1.0
no_hlc_zero,1782,both_pass,True,True,HVRT,swell_1ph,10.0,1.1,0.5,3.0,,,reactive+limit+survive,reactive+limit+survive,0.9352680248103409,1.0
no_hlc_zero,1783,both_pass,True,True,HVRT,swell_1ph,10.0,1.1,1.0,3.0,,,reactive+limit+survive,reactive+limit+survive,0.9352680248103409,1.0
no_hlc_zero,1784,both_pass,True,True,HVRT,swell_1ph,10.0,1.1,1.0,3.0,,,reactive+limit+survive,reactive+limit+survive,0.9352680248103409,1.0
no_hlc_zero,1785,both_fail,False,False,HVRT,swell_1ph,10.0,1.1,0.5,6.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9352680248103409,1.0
no_hlc_zero,1786,both_fail,False,False,HVRT,swell_1ph,10.0,1.1,0.5,6.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9352680248103409,1.0
no_hlc_zero,1787,both_fail,False,False,HVRT,swell_1ph,10.0,1.1,1.0,6.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9352680248103409,1.0
no_hlc_zero,1788,both_fail,False,False,HVRT,swell_1ph,10.0,1.1,1.0,6.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9352680248103409,1.0
no_hlc_zero,1789,both_pass,True,True,HVRT,swell_1ph,15.0,1.1,0.5,1.5,,,reactive+limit+survive,reactive+limit+survive,0.9352773691650214,1.0
no_hlc_zero,1790,both_pass,True,True,HVRT,swell_1ph,15.0,1.1,0.5,1.5,,,reactive+limit+survive,reactive+limit+survive,0.9352773691650214,1.0
no_hlc_zero,1791,both_pass,True,True,HVRT,swell_1ph,15.0,1.1,1.0,1.5,,,reactive+limit+survive,reactive+limit+survive,0.9352773691650214,1.0
no_hlc_zero,1792,both_pass,True,True,HVRT,swell_1ph,15.0,1.1,1.0,1.5,,,reactive+limit+survive,reactive+limit+survive,0.9352773691650214,1.0
no_hlc_zero,1793,both_pass,True,True,HVRT,swell_1ph,15.0,1.1,0.5,3.0,,,reactive+limit+survive,reactive+limit+survive,0.9352773691650214,1.0
no_hlc_zero,1794,both_pass,True,True,HVRT,swell_1ph,15.0,1.1,0.5,3.0,,,reactive+limit+survive,reactive+limit+survive,0.9352773691650214,1.0
no_hlc_zero,1795,both_pass,True,True,HVRT,swell_1ph,15.0,1.1,1.0,3.0,,,reactive+limit+survive,reactive+limit+survive,0.9352773691650214,1.0
no_hlc_zero,1796,both_pass,True,True,HVRT,swell_1ph,15.0,1.1,1.0,3.0,,,reactive+limit+survive,reactive+limit+survive,0.9352773691650214,1.0
no_hlc_zero,1797,both_fail,False,False,HVRT,swell_1ph,15.0,1.1,0.5,6.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9352773691650214,1.0
no_hlc_zero,1798,both_fail,False,False,HVRT,swell_1ph,15.0,1.1,0.5,6.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9352773691650214,1.0
no_hlc_zero,1799,both_fail,False,False,HVRT,swell_1ph,15.0,1.1,1.0,6.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9352773691650214,1.0
no_hlc_zero,1800,both_fail,False,False,HVRT,swell_1ph,15.0,1.1,1.0,6.0,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9352773691650214,1.0
no_hlc_zero,1801,both_fail,False,False,HVRT,swell_1ph,2.0,1.15,0.5,1.5,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9347306149114036,1.0
no_hlc_zero,1802,both_fail,False,False,HVRT,swell_1ph,2.0,1.15,0.5,1.5,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9333409670444681,1.0
no_hlc_zero,1803,both_fail,False,False,HVRT,swell_1ph,2.0,1.15,1.0,1.5,recover,recover,reactive+limit+survive,reactive+limit+survive,0.9149389841010169,1.0
