t,Vp,Vn,iq,iq_ref,se_d,Vdc,v_load,gate,in_fault
1.28,0.8865,0.0,0.0182,0.0202,0.0402,0.9107,0.9054,sym,0
1.3,0.8895,0.0,0.0183,0.0158,0.0408,0.9078,0.9087,sym,0
1.32,0.8922,0.0,0.0173,0.0118,0.0397,0.9127,0.9108,sym,0
1.34,0.8947,0.0,0.0174,0.008,0.04,0.9106,0.9134,sym,0
1.36,0.8969,0.0,0.0166,0.0046,0.0391,0.9148,0.9153,sym,0
1.38,0.899,0.0,0.0167,0.0015,0.0392,0.913,0.9175,sym,0
1.4,0.9009,0.0,0.0161,0.0,0.0385,0.9163,0.9009,sym,0
1.42,0.9027,0.0,0.0162,0.0,0.0386,0.9153,0.9027,normal,0
1.44,0.9031,0.0,0.016,0.0,0.0384,0.9168,0.9031,normal,0
1.46,0.9031,0.0,0.0161,0.0,0.0385,0.9159,0.9031,normal,0
1.48,0.9031,0.0,0.016,0.0,0.0384,0.9167,0.9031,normal,0
1.5,0.9031,0.0,0.0161,0.0,0.0385,0.9162,0.9031,normal,0
1.52,0.9031,0.0,0.0161,0.0,0.0384,0.9166,0.9031,normal,0
1.54,0.9031,0.0,0.0161,0.0,0.0385,0.9163,0.9031,normal,0
1.56,0.9031,0.0,0.0161,0.0,0.0384,0.9165,0.9031,normal,0
1.58,0.9031,0.0,0.0161,0.0,0.0385,0.9163,0.9031,normal,0
1.6,0.9031,0.0,0.0161,0.0,0.0384,0.9165,0.9031,normal,0
1.62,0.9031,0.0,0.0161,0.0,0.0385,0.9164,0.9031,normal,0
1.64,0.9031,0.0,0.0161,0.0,0.0384,0.9165,0.9031,normal,0
1.66,0.9031,0.0,0.0161,0.0,0.0385,0.9164,0.9031,normal,0
1.68,0.9031,0.0,0.0161,0.0,0.0384,0.9165,0.9031,normal,0
1.7,0.9031,0.0,0.0161,0.0,0.0385,0.9164,0.9031,normal,0
1.72,0.9031,0.0,0.0161,0.0,0.0384,0.9165,0.9031,normal,0
1.74,0.9031,0.0,0.0161,0.0,0.0385,0.9164,0.9031,normal,0
1.76,0.9031,0.0,0.0161,0.0,0.0384,0.9165,0.9031,normal,0
1.78,0.9031,0.0,0.0161,0.0,0.0385,0.9164,0.9031,normal,0
1.8,0.9031,0.0,0.0161,0.0,0.0384,0.9165,0.9031,normal,0
1.82,0.9031,0.0,0.0161,0.0,0.0385,0.9164,0.9031,normal,0
