t,Vp,Vn,iq,iq_ref,se_d,Vdc,v_load,gate,in_fault
0.78,0.6459,0.0,0.2381,0.3,0.0562,0.7658,0.6723,sym,0
0.8,0.6714,0.0,0.2291,0.3,0.0526,0.7731,0.6961,sym,0
0.82,0.6945,0.0,0.2214,0.3,0.0487,0.7817,0.7174,sym,0
0.84,0.7157,0.0,0.2072,0.2765,0.0466,0.7888,0.7376,sym,0
0.86,0.7348,0.0,0.1888,0.2478,0.0466,0.7931,0.7567,sym,0
0.88,0.752,0.0,0.1669,0.2221,0.0476,0.796,0.7743,sym,0
0.9,0.7675,0.0,0.1441,0.1988,0.0543,0.7921,0.793,sym,0
0.92,0.7816,0.0,0.1214,0.1777,0.055,0.7976,0.8074,sym,0
0.94,0.7944,0.0,0.1016,0.1584,0.0532,0.8107,0.8194,sym,0
0.96,0.8061,0.0,0.0845,0.1408,0.0547,0.8191,0.8318,sym,0
0.98,0.8169,0.0,0.0656,0.1246,0.0516,0.8377,0.8412,sym,0
1.0,0.8269,0.0,0.0534,0.1097,0.0523,0.8509,0.8514,sym,0
1.02,0.8359,0.0,0.0434,0.0961,0.0504,0.8666,0.8597,sym,0
1.04,0.8444,0.0,0.04,0.0834,0.0496,0.873,0.8677,sym,0
1.06,0.8522,0.0,0.0337,0.0717,0.0474,0.8811,0.8744,sym,0
1.08,0.8595,0.0,0.0295,0.0608,0.0455,0.8875,0.8809,sym,0
1.1,0.8661,0.0,0.0255,0.0509,0.0439,0.8943,0.8867,sym,0
1.12,0.8724,0.0,0.0227,0.0414,0.0431,0.8988,0.8926,sym,0
1.14,0.8779,0.0,0.0199,0.0332,0.0419,0.9039,0.8976,sym,0
1.16,0.8832,0.0,0.019,0.0251,0.0407,0.9072,0.9024,sym,0
1.18,0.8879,0.0,0.0182,0.0181,0.0406,0.9089,0.907,sym,0
1.2,0.8924,0.0,0.0175,0.0113,0.0399,0.9112,0.9112,sym,0
1.22,0.8964,0.0,0.0169,0.0054,0.0393,0.913,0.9149,sym,0
1.24,0.9002,0.0,0.0162,0.0,0.0387,0.9152,0.9002,sym,0
1.26,0.9036,0.0,0.016,0.0,0.0382,0.9166,0.9036,normal,0
1.28,0.9068,0.0,0.0156,0.0,0.0378,0.9179,0.9068,normal,0
1.3,0.9096,0.0,0.0154,0.0,0.0374,0.919,0.9096,normal,0
1.32,0.9123,0.0,0.0152,0.0,0.0371,0.9198,0.9123,normal,0
1.34,0.9147,0.0,0.015,0.0,0.0367,0.9205,0.9147,normal,0
1.36,0.917,0.0,0.0149,0.0,0.0364,0.9212,0.917,normal,0
1.38,0.919,0.0,0.0147,0.0,0.0361,0.9219,0.919,normal,0
1.4,0.9209,0.0,0.0145,0.0,0.0358,0.9224,0.9209,normal,0
1.42,0.9226,0.0,0.0143,0.0,0.0355,0.9229,0.9226,normal,0
1.44,0.923,0.0,0.0143,0.0,0.0355,0.923,0.923,normal,0
1.46,0.923,0.0,0.0143,0.0,0.0355,0.923,0.923,normal,0
1.48,0.923,0.0,0.0143,0.0,0.0355,0.923,0.923,normal,0
1.5,0.923,0.0,0.0143,0.0,0.0355,0.923,0.923,normal,0
1.52,0.923,0.0,0.0143,0.0,0.0355,0.923,0.923,normal,0
1.54,0.923,0.0,0.0143,0.0,0.0355,0.923,0.923,normal,0
1.56,0.923,0.0,0.0143,0.0,0.0355,0.923,0.923,normal,0
1.58,0.923,0.0,0.0143,0.0,0.0355,0.923,0.923,normal,0
1.6,0.923,0.0,0.0143,0.0,0.0355,0.923,0.923,normal,0
1.62,0.923,0.0,0.0143,0.0,0.0355,0.923,0.923,normal,0
1.64,0.923,0.0,0.0143,0.0,0.0355,0.923,0.923,normal,0
1.66,0.923,0.0,0.0143,0.0,0.0355,0.923,0.923,normal,0
1.68,0.923,0.0,0.0143,0.0,0.0355,0.923,0.923,normal,0
1.7,0.923,0.0,0.0143,0.0,0.0355,0.923,0.923,normal,0
1.72,0.923,0.0,0.0143,0.0,0.0355,0.923,0.923,normal,0
1.74,0.923,0.0,0.0143,0.0,0.0355,0.923,0.923,normal,0
1.76,0.923,0.0,0.0143,0.0,0.0355,0.923,0.923,normal,0
1.78,0.923,0.0,0.0143,0.0,0.0355,0.923,0.923,normal,0
1.8,0.923,0.0,0.0143,0.0,0.0355,0.923,0.923,normal,0
1.82,0.923,0.0,0.0143,0.0,0.0355,0.923,0.923,normal,0
