t,Vp,Vn,iq,iq_ref,se_d,Vdc,v_load,gate,in_fault
1.0,0.8588,0.0,0.0295,0.0619,0.0457,0.8862,0.8802,sym,0
1.02,0.8685,0.0,0.0236,0.0472,0.0431,0.8968,0.8888,sym,0
1.04,0.8775,0.0,0.0201,0.0338,0.0422,0.9022,0.8973,sym,0
1.06,0.8857,0.0,0.0184,0.0215,0.0403,0.9086,0.9046,sym,0
1.08,0.8932,0.0,0.0174,0.0101,0.0399,0.9107,0.912,sym,0
1.1,0.9002,0.0,0.0161,0.0,0.0384,0.9157,0.9002,sym,0
1.12,0.9066,0.0,0.0157,0.0,0.0377,0.9175,0.9066,normal,0
1.14,0.9125,0.0,0.0151,0.0,0.0369,0.9199,0.9125,normal,0
1.16,0.9179,0.0,0.0147,0.0,0.0361,0.9215,0.9179,normal,0
1.18,0.9229,0.0,0.0142,0.0,0.0353,0.923,0.9229,normal,0
1.2,0.9274,0.0,0.0138,0.0,0.0347,0.9243,0.9274,normal,0
1.22,0.9316,0.0,0.0134,0.0,0.034,0.9255,0.9316,normal,0
1.24,0.9354,0.0,0.013,0.0,0.0335,0.9266,0.9354,normal,0
1.26,0.939,0.0,0.0127,0.0,0.033,0.9276,0.939,normal,0
1.28,0.9422,0.0,0.0124,0.0,0.0325,0.9285,0.9422,normal,0
1.3,0.9452,0.0,0.0121,0.0,0.0321,0.9292,0.9452,normal,0
1.32,0.9479,0.0,0.0119,0.0,0.0319,0.9297,0.9479,normal,0
1.34,0.9504,0.0,0.0118,0.0,0.0317,0.9301,0.9504,normal,0
1.36,0.9527,0.0,0.0116,0.0,0.0314,0.9305,0.9527,normal,0
1.38,0.9548,0.0,0.0114,0.0,0.0312,0.9308,0.9548,normal,0
1.4,0.9568,0.0,0.0113,0.0,0.0311,0.9311,0.9568,normal,0
1.42,0.9586,0.0,0.0112,0.0,0.0309,0.9314,0.9586,normal,0
1.44,0.959,0.0,0.0112,0.0,0.0309,0.9314,0.959,normal,0
1.46,0.959,0.0,0.0112,0.0,0.0309,0.9314,0.959,normal,0
1.48,0.959,0.0,0.0112,0.0,0.0309,0.9314,0.959,normal,0
1.5,0.959,0.0,0.0112,0.0,0.0309,0.9314,0.959,normal,0
1.52,0.959,0.0,0.0112,0.0,0.0309,0.9314,0.959,normal,0
1.54,0.959,0.0,0.0112,0.0,0.0309,0.9314,0.959,normal,0
1.56,0.959,0.0,0.0112,0.0,0.0309,0.9314,0.959,normal,0
1.58,0.959,0.0,0.0112,0.0,0.0309,0.9314,0.959,normal,0
1.6,0.959,0.0,0.0112,0.0,0.0309,0.9314,0.959,normal,0
1.62,0.959,0.0,0.0112,0.0,0.0309,0.9314,0.959,normal,0
1.64,0.959,0.0,0.0112,0.0,0.0309,0.9314,0.959,normal,0
1.66,0.959,0.0,0.0112,0.0,0.0309,0.9314,0.959,normal,0
1.68,0.959,0.0,0.0112,0.0,0.0309,0.9314,0.959,normal,0
1.7,0.959,0.0,0.0112,0.0,0.0309,0.9314,0.959,normal,0
1.72,0.959,0.0,0.0112,0.0,0.0309,0.9314,0.959,normal,0
1.74,0.959,0.0,0.0112,0.0,0.0309,0.9314,0.959,normal,0
1.76,0.959,0.0,0.0112,0.0,0.0309,0.9314,0.959,normal,0
1.78,0.959,0.0,0.0112,0.0,0.0309,0.9314,0.959,normal,0
1.8,0.959,0.0,0.0112,0.0,0.0309,0.9314,0.959,normal,0
1.82,0.959,0.0,0.0112,0.0,0.0309,0.9314,0.959,normal,0
