scenario_idx,sc_id,strategy,vdc_min_pu,vdc_max_pu,i2_max_pu,lvrt_pass
217,6,2,0.699775928620296,1.06412102021624,1.5662417570766,0
217,6,3,0.649250180917833,1.05802155593759,1.53641639990177,0
218,6,0,0.654802034093057,1.01511196425101,1.62213588409721,0
218,6,1,0.684984121515788,1.00068035321032,1.58761683126817,0
218,6,2,0.67921151330425,0.996366773857759,1.56932461364321,0
218,6,3,0.618143979183934,1.01445986100385,1.51374946390802,0
219,6,0,0.760850355680449,1.03019920481799,1.56162185337644,1
219,6,1,0.881374198849774,1.02920803914474,1.52928934859165,1
219,6,2,0.714231601344081,1.02827274125813,1.47671562663537,0
219,6,3,0.652826313354989,1.02635523764355,1.44987616324152,0
220,6,0,0.661773964912369,1.01776087262569,1.97064708395586,0
220,6,1,0.682703112142174,1.00612486391704,1.88767433840271,0
220,6,2,0.679706284356994,1.00143218941947,1.86759022114241,0
220,6,3,0.619617448183611,1.01746176389563,1.81433107265811,0
221,6,0,0.654026603136425,1.02590302997258,1.95939468301621,0
221,6,1,0.674552822299995,1.00884752372576,1.92833019287168,0
221,6,2,0.661860193853692,1.00844168397621,1.90482757998041,0
221,6,3,0.619258261393686,1.02410738589698,1.8699230225199,0
222,6,0,0.825711131937331,1.10380071297702,1.54183819782826,1
222,6,1,0.791818597311295,1.09609447158254,1.52729055947814,1
222,6,2,0.703735755664214,1.08921243279534,1.50489099399242,0
222,6,3,0.656486850437315,1.08722462654155,1.48724448392318,0
223,6,0,0.658776471061528,1.02256150615622,1.73498749039266,0
223,6,1,0.660383993811362,1.00434546537048,1.68605004839937,0
223,6,2,0.661240153698772,1.00916920361676,1.6582570441814,0
223,6,3,0.619117465842989,1.02367484119546,1.62366074808371,0
224,6,0,0.680193250469808,1.00038336074103,1.97428099817482,0
224,6,1,0.686335863736855,0.995636931849786,1.93000171159781,0
224,6,2,0.676284850852394,0.996300201473517,1.89167257554995,0
224,6,3,0.6511785706561,1.01250480085622,1.85900281159892,0
225,6,0,0.891070025979263,1.08936038903195,1.8013609698345,1
225,6,1,0.837155430551363,1.08414930004065,1.78177305626372,1
225,6,2,0.784245018905318,1.08009013510986,1.75758371148607,1
225,6,3,0.672702960103831,1.07352914475195,1.71366507322142,0
226,6,0,0.66117670439884,1.01842156218941,2.16483642552358,0
226,6,1,0.66137603551519,1.00525477492906,2.11846485793023,0
226,6,2,0.656690592455529,1.01013194106665,2.09016572649666,0
226,6,3,0.6150892852339,1.02328313197881,2.05668201708176,0
227,6,0,0.884155694878625,1.09234182689587,1.81687628110873,1
227,6,1,0.835878413055954,1.08746889968231,1.78985981521371,1
227,6,2,0.791126342813084,1.08537135942364,1.77305364663024,1
227,6,3,0.667889068876445,1.07697323275393,1.73134471878693,0
228,6,0,0.649350221817605,1.01754101801339,1.80061796023853,0
228,6,1,0.67211618780464,1.00160486690013,1.76963886022888,0
228,6,2,0.669128182739013,0.998084262687211,1.7451867631964,0
228,6,3,0.619621593115721,1.01460187604638,1.70925389380341,0
229,6,0,0.653431442594648,1.02276629436087,1.6209989829735,0
229,6,1,0.660309029051069,1.00498814538887,1.58843371002939,0
229,6,2,0.658144195263244,1.0071303117598,1.55813406618501,0
229,6,3,0.621591219078496,1.02071402353365,1.52640480603167,0
230,6,0,0.652733281985539,1.02535706178794,1.67982017811769,0
230,6,1,0.676230483915905,1.00763882182218,1.6470604561882,0
230,6,2,0.658329506487269,1.01090810430345,1.61908955113029,0
230,6,3,0.624337766989215,1.02466808419693,1.58981837216894,0
231,6,0,0.650274240868419,1.01706318266417,1.56626260191513,0
231,6,1,0.678687879348219,1.00515018768988,1.49220308319178,0
231,6,2,0.672691787117602,1.00045667834916,1.47560384805565,0
231,6,3,0.619370341209137,1.01800940895591,1.41730666085182,0
232,6,0,0.8831413377432,1.09024069499696,1.62133953369857,1
232,6,1,0.844234135631118,1.08583346613714,1.60944920707346,1
232,6,2,0.802370661475924,1.08279015601091,1.59155597791474,1
232,6,3,0.667287565734085,1.07520712697527,1.54679009270701,0
233,6,0,0.649907506996944,1.02069190332263,1.9185649366033,0
233,6,1,0.68033512740226,1.00636314412584,1.85885981611249,0
233,6,2,0.678746231807314,1.00242537154238,1.83966015970469,0
233,6,3,0.620827446978126,1.01941627266312,1.78640408332273,0
234,6,0,0.659623639073634,1.02020683941192,1.83474779879465,0
234,6,1,0.680133817298616,1.0081118799451,1.80355387309756,0
234,6,2,0.666948987289188,1.00724235582104,1.78218593558989,0
234,6,3,0.622257124978323,1.02172317458699,1.73685640193922,0
235,6,0,0.877625164190995,1.04589345981256,1.66404389709211,1
235,6,1,0.92233440198285,1.04074281146684,1.63558199140761,1
235,6,2,0.742921894975481,1.04019716638028,1.59631339709916,0
235,6,3,0.659728773922368,1.03776144872938,1.56763766151888,0
236,6,0,0.646830724616718,1.01471530774415,1.57347531799845,0
236,6,1,0.680162917677469,1.00141844250476,1.54017756600858,0
236,6,2,0.672339255328322,0.997398143680207,1.5170264932648,0
236,6,3,0.620942410273393,1.01442597158015,1.48125355251737,0
237,6,0,0.656336711984264,1.09184112684071,1.79705692716398,0
237,6,1,0.645660427505004,1.09024436640066,1.79672025173676,0
237,6,2,0.642805061493399,1.0849220899086,1.79238718233542,0
237,6,3,0.630279352384159,1.07859139650593,1.78484382328808,0
238,6,0,0.654533002206923,1.0205841982811,1.97177078175138,0
238,6,1,0.686838601092095,1.00537265971752,1.9103452002217,0
238,6,2,0.675032686009661,1.00597032905448,1.88238064402847,0
238,6,3,0.626408960558193,1.01988983430374,1.83553244002659,0
239,6,0,0.651292452486291,1.02468011699894,1.7623842135694,0
239,6,1,0.682177951934945,1.01117051950647,1.68841130553919,0
239,6,2,0.67679226062987,1.00974072468672,1.66613745444776,0
239,6,3,0.628692687352063,1.02686149136255,1.6184526708983,0
240,6,0,0.658425906327658,1.01995852185425,1.64763548034303,0
240,6,1,0.677299181750298,1.01011474498395,1.55476537515244,0
240,6,2,0.669572570519711,1.00881602130279,1.52672677877447,0
240,6,3,0.624845997117104,1.0231848850055,1.52674978522509,0
241,6,0,0.662797382235664,1.01879603264978,1.86392293393935,0
241,6,1,0.660941591823445,1.00576289387629,1.81402763402991,0
241,6,2,0.657357347163689,1.00987392496793,1.78324856831023,0
241,6,3,0.619786693098186,1.02410419147374,1.75080198855474,0
242,6,0,0.651717278807721,1.01598763725726,1.75967998475764,0
242,6,1,0.683777788164708,0.999541544816174,1.72688486706143,0
242,6,2,0.66516894464576,0.99962440475543,1.70550258434876,0
242,6,3,0.619990514553724,1.01461962045362,1.6683608095137,0
243,6,0,0.664598696617912,1.01899606916631,1.79974232000819,0
243,6,1,0.66093663595465,1.00970838679142,1.75317524358474,0
243,6,2,0.661173912782927,1.0125907105273,1.72299520621594,0
243,6,3,0.619387906778383,1.02671351315174,1.6905475044508,0
244,6,0,0.654943852918534,1.01686155173009,1.96905632635905,0
244,6,1,0.666129294303074,1.00303244889446,1.93486246245585,0
244,6,2,0.664074163878124,1.00443211027424,1.90898414496623,0
244,6,3,0.613485034471014,1.02053776758731,1.87412666999973,0
245,6,0,0.656060955595268,1.02198083237029,1.76661715290763,0
245,6,1,0.681766412404625,1.00581334247836,1.73467761256002,0
245,6,2,0.664641233113003,1.00565877703131,1.71230001660603,0
245,6,3,0.618265781700541,1.0212980359556,1.67547533309809,0
246,6,0,0.65384191210278,1.01708016799505,1.68411144287206,0
246,6,1,0.686998251377472,1.00266792159461,1.58648993598822,0
246,6,2,0.673916260214184,0.998391121907703,1.56175612251349,0
246,6,3,0.622957857747808,1.01488212475455,1.50547558458335,0
247,6,0,0.65699906241875,1.02326478484163,1.67933992582371,0
247,6,1,0.680060057339458,1.00717889229928,1.58468658066211,0
247,6,2,0.664927523597826,1.00820618972775,1.54793223403489,0
247,6,3,0.631915105730948,1.02212613097787,1.50800816978956,0
248,6,0,0.639110434207662,1.08844420991234,1.64830325772077,0
248,6,1,0.637273396909625,1.08596986284751,1.64834976916039,0
248,6,2,0.632564673176744,1.08270516817613,1.64968660382306,0
248,6,3,0.624727115308492,1.07737742849122,1.64636425583261,0
249,6,0,0.777237875316047,1.10138414304587,1.51617100542929,1
249,6,1,0.676687855548795,1.09579601180985,1.49471644788725,0
249,6,2,0.65424008081485,1.08954934630495,1.48131060032425,0
249,6,3,0.644044335312207,1.08767316420175,1.47608673263056,0
250,6,0,0.820840827537354,1.09967264750243,1.78806023694704,1
250,6,1,0.784509104037717,1.09060639069898,1.77697757610052,1
250,6,2,0.706155456514112,1.08508820741098,1.75613311797847,0
250,6,3,0.64870503231189,1.08260222392085,1.73773544888485,0
251,7,0,0.682299623674928,1.08280081810798,2.52492259648705,0
251,7,1,0.807600338372749,1.07568012291085,2.46929703433786,1
251,7,2,0.90325743178204,1.0725900879966,2.41907644204657,1
251,7,3,0.691644243458178,1.06545054071934,2.38408087953185,0
252,7,0,0.48528265488823,1.03074655075181,3.10199265273241,0
252,7,1,0.516087094545024,1.0245342258749,3.01697207480534,0
252,7,2,0.501299910451732,1.01546758252872,3.00085272689286,0
252,7,3,0.501725391221856,1.02581863298106,2.9835475041074,0
253,7,0,0.563333368505695,1.01538621228505,2.32508698848068,0
253,7,1,0.646329347651251,1.01941772366377,2.29136310339499,0
253,7,2,0.678987953583167,1.02594605189433,2.26884658648864,0
253,7,3,0.673584216766122,1.04700249318134,2.24620115188861,0
254,7,0,0.52314146887133,1.01282815959937,2.90386935162613,0
254,7,1,0.544571797210562,1.00661284982875,2.8340288088444,0
254,7,2,0.528721853318826,0.999146929713485,2.79086807262506,0
254,7,3,0.546970280231761,1.00651954846233,2.76912817278908,0
255,7,0,0.519321358236609,1.00309126727553,2.51483067666014,0
255,7,1,0.591392552663021,1.00728411186649,2.43175771139549,0
255,7,2,0.612894350561004,1.02480282078079,2.42651160149341,0
255,7,3,0.607469650778099,1.03445147907839,2.40624322919645,0
256,7,0,0.553247223632245,1.01676458511161,2.7022242409991,0
256,7,1,0.503872508537192,1.01276832958541,2.65545442612116,0
256,7,2,0.536870971477973,1.01084491838719,2.61944686238486,0
256,7,3,0.54487105221388,1.03858208472763,2.59611089045078,0
257,7,0,0.706168864381855,1.08263421783488,2.54845214137209,0
257,7,1,0.868269814094909,1.07748655276195,2.48403223923264,1
257,7,2,0.856477664637816,1.07357279801197,2.42836882465044,1
257,7,3,0.690499272226452,1.06759722573243,2.4239948611103,0
258,7,0,0.775857118873689,1.09554905026572,2.31587904164145,1
258,7,1,0.748318811628343,1.09285159024024,2.31455456907072,0
258,7,2,0.742768009180921,1.0872692118121,2.33235047440022,0
258,7,3,0.649690066552304,1.08022313100831,2.34474311750565,0
259,7,0,0.8027939130725,1.10507599863724,2.55131639417747,1
259,7,1,0.776046329957728,1.10059421804591,2.53380378946051,1
259,7,2,0.719338190958934,1.09497018516305,2.55913500434974,0
259,7,3,0.657191423482465,1.09114055538106,2.56706106500227,0
260,7,0,0.745361405577193,1.0973989025867,2.69754837828767,0
260,7,1,0.856749908191842,1.09001723773778,2.65107434821145,1
260,7,2,0.858978009305847,1.08708252064575,2.60021656690714,1
260,7,3,0.726944647006181,1.08140950560711,2.58239881245551,0
261,7,0,0.656102898883372,1.02681211357396,2.13163548534437,0
261,7,1,0.678126494430341,1.02304847990554,2.0438431688332,0
261,7,2,0.698750163551818,1.02516382981249,2.00916237236716,0
261,7,3,0.684046598016989,1.04375042014525,2.02271479277754,0
262,7,0,0.519751812792461,1.05403224582502,3.11647061308432,0
262,7,1,0.605473771463315,1.04727184368497,3.06544122385786,0
262,7,2,0.683670294422395,1.03202295613262,3.05057873716333,0
262,7,3,0.581843289982637,1.03131677855229,2.9634750606341,0
263,7,0,0.62960127783815,1.06413690383539,2.91197407705166,0
263,7,1,0.720763416666413,1.05851892787825,2.85587814761728,0
263,7,2,0.879298041737249,1.05642951073263,2.80501813885879,1
263,7,3,0.694370246925978,1.05221227604063,2.7596065439892,0
264,7,0,0.707108013712948,1.10558263147588,2.51042044946392,0
264,7,1,0.671632991987786,1.10087561624165,2.5130754749568,0
264,7,2,0.630436275664261,1.09351578896053,2.5371233055384,0
264,7,3,0.615846794362647,1.09085018156672,2.55701946888871,0
265,7,0,0.785482467851016,1.09381342007174,2.15414580559609,1
265,7,1,0.886827224012255,1.08818428136437,2.11932949146474,1
265,7,2,0.864920856864946,1.08499865996785,2.07512888359006,1
265,7,3,0.741917556112603,1.07513595733693,2.06063576905776,0
266,7,0,0.702807822317786,1.10376988330798,2.58743698527393,0
266,7,1,0.710662950703366,1.09673241461639,2.54788040317925,0
266,7,2,0.694473273561475,1.09248236549675,2.53548284165079,0
266,7,3,0.627925659138646,1.08764988082742,2.55770214798425,0
267,7,0,0.507814159456339,1.03873460595116,3.23596173321346,0
267,7,1,0.532100674748858,1.03652951304844,3.15276527401562,0
267,7,2,0.515861347214269,1.03146712779805,3.12610963102481,0
267,7,3,0.50959018902361,1.03978211579088,3.10283485328041,0
268,7,0,0.656965093039936,1.0354721225221,2.17705913981435,0
268,7,1,0.650807952972356,1.02564788419213,2.17005439328609,0
268,7,2,0.683382103719942,1.03336035288835,2.14272684040396,0
268,7,3,0.704432708888989,1.05523308170269,2.15167759745691,0
269,7,0,0.562581222744156,1.01547052741043,2.60592367470174,0
269,7,1,0.596995268045709,1.01670851877521,2.58210242746688,0
269,7,2,0.639767343868056,1.02621335166405,2.55792164005705,0
269,7,3,0.658874585384731,1.04779073781494,2.52905997872079,0
270,7,0,0.528915700020565,1.02287877000763,2.62191649047735,0
270,7,1,0.516191885271299,1.00792363614332,2.59626561003858,0
270,7,2,0.521190028619685,1.00635530468976,2.57758829761602,0
270,7,3,0.4994367981715,1.02479977765643,2.55593572740489,0
271,7,0,0.535872746474534,1.01845675601837,2.81048660884321,0
271,7,1,0.555556123970915,1.0004371482465,2.76219070557929,0
271,7,2,0.557563096824981,0.999159308435055,2.75589522301067,0
271,7,3,0.502885355060263,1.01694066066168,2.73142986437214,0
272,7,0,0.581986240961855,1.0314551994211,2.50029220194944,0
272,7,1,0.55600440862415,0.998505113276874,2.51496197327772,0
272,7,2,0.546593571692344,1.00190210031953,2.50607807965629,0
272,7,3,0.492451633934448,1.01942577375288,2.50735965581945,0
273,7,0,0.538465755694291,0.997990708638097,2.35167112333899,0
273,7,1,0.626006253689895,1.00022206342708,2.26738248742391,0
273,7,2,0.681050306428927,1.00838216621087,2.26048677101765,0
273,7,3,0.666890838481223,1.03266218860564,2.234955183981,0
274,7,0,0.527688878050784,1.02405395442572,2.62234064358391,0
274,7,1,0.520821336874897,1.00656204082173,2.58985276968989,0
274,7,2,0.523038094788886,1.0075529312483,2.57719602440343,0
274,7,3,0.493440928181705,1.0230678219074,2.55132019217348,0
275,7,0,0.678176836082314,1.07945684340359,2.60448791249809,0
275,7,1,0.808113890964567,1.07340959534245,2.54838701831689,1
275,7,2,0.902764238828352,1.06954602193818,2.49124935644106,1
275,7,3,0.690850795051336,1.06415886515119,2.47060907424306,0
276,7,0,0.555041481633729,1.01698058780906,2.78426308382899,0
276,7,1,0.573503898795938,1.0162447399516,2.67787421965463,0
276,7,2,0.588792741620646,1.01720682542382,2.67382175328949,0
276,7,3,0.570185031855079,1.01539560328955,2.65110129345583,0
277,7,0,0.605210789738952,1.03398956226,2.97051122617556,0
277,7,1,0.570306650666944,1.01462156730714,2.97490593369682,0
277,7,2,0.572866298627828,1.01456321495359,2.9523419139712,0
277,7,3,0.528441327230593,1.03059090569545,2.96615569795036,0
278,7,0,0.584717733504959,1.01721360279003,2.32756229699591,0
278,7,1,0.574830250735774,1.00323320922361,2.31777062367976,0
278,7,2,0.60571949479903,1.00490457193606,2.29451426692832,0
278,7,3,0.536141068368968,1.02397171230703,2.31000327667658,0
279,7,0,0.469781841701209,1.03943781924815,3.43459610866262,0
279,7,1,0.50387529904409,1.01150876708078,3.39522889684812,0
279,7,2,0.515231250425365,1.00752629763314,3.28353346401828,0
279,7,3,0.507692878142632,1.01360801778773,3.27297932683865,0
280,7,0,0.513014342926897,1.00680338159752,2.55407006222573,0
280,7,1,0.560063466061734,1.02057430265535,2.48239652549519,0
280,7,2,0.600400672373027,1.0355476053743,2.44755486419664,0
280,7,3,0.618906814782759,1.05688488230132,2.41677298189443,0
281,7,0,0.647652118524079,1.03819084744863,2.30737445153207,0
281,7,1,0.646749580372736,1.02629932253065,2.28944491593378,0
281,7,2,0.618095999196208,1.01350439723887,2.26260489985585,0
281,7,3,0.606416381032847,1.03649482751789,2.27460489393689,0
282,7,0,0.556549131781607,1.01769955107193,2.56229533165913,0
282,7,1,0.604388226542038,1.02047299542859,2.53440934456339,0
282,7,2,0.65112271464105,1.02661771429046,2.50691236878852,0
282,7,3,0.6627153123621,1.04949633424746,2.47925721876097,0
283,7,0,0.768837470974659,1.09838844908402,2.56591632296553,1
283,7,1,0.819911837526673,1.09285909939416,2.51752865717526,1
283,7,2,0.830295348589026,1.08828806075015,2.47035170378284,1
283,7,3,0.727098840200371,1.08189458902804,2.4627554541635,0
284,7,0,0.624607736561549,1.02612166682925,2.20379787937252,0
284,7,1,0.66602428909159,1.02695238009379,2.12799798206903,0
284,7,2,0.694047749550459,1.0289364785331,2.10075760776346,0
284,7,3,0.697718978528156,1.04920094371204,2.11523799807914,0
285,7,0,0.529841508728615,1.0320567809596,2.97879387977322,0
285,7,1,0.516167071302897,1.01570818170349,2.95220339327905,0
285,7,2,0.532710936998928,1.01337501258268,2.92915653431614,0
285,7,3,0.486308382244858,1.03063429834461,2.90981852396813,0
286,7,0,0.78250264117298,1.09767634392032,2.15819658555271,1
286,7,1,0.753501723816819,1.09491944340737,2.15889781190345,1
286,7,2,0.735071547417239,1.08936469450499,2.17680850528619,0
286,7,3,0.653941758365613,1.0822723202522,2.18908138409113,0
287,7,0,0.485706548477325,1.03194519657886,3.24690835728226,0
287,7,1,0.478342952734393,1.02745891887285,3.17101197789723,0
287,7,2,0.519601952178704,1.03230238314582,3.148673628344,0
287,7,3,0.499184417501196,1.04781571052379,3.11876148276896,0
288,7,0,0.511034705528846,1.02280168440843,2.90307517390539,0
288,7,1,0.507584246936301,1.01556376863426,2.83726060688205,0
288,7,2,0.521402932234119,1.00869440874054,2.80611162414449,0
288,7,3,0.479621294735924,1.01897354645858,2.78826514248274,0
289,7,0,0.58489094083834,1.01805337346803,2.24991408169825,0
289,7,1,0.65220542357782,1.02321909004284,2.21100181050516,0
289,7,2,0.695659096089614,1.02993031655731,2.19669276248959,0
289,7,3,0.682457910640015,1.04822128345844,2.17284027139182,0
290,7,0,0.551254826548419,1.01647561289041,2.36145362653465,0
290,7,1,0.609941524853626,1.02235879784984,2.32993806043146,0
290,7,2,0.6635699239771,1.03155680353837,2.3034837796465,0
290,7,3,0.675006421435402,1.05693688378273,2.27678196825595,0
291,7,0,0.489515270564917,1.01544958673907,3.13755842877343,0
291,7,1,0.545110043643916,1.01922400591107,3.0692256289065,0
291,7,2,0.530188616742728,1.0103982634116,2.99501833515201,0
291,7,3,0.50921291858304,1.01291153443813,2.99853761700725,0
292,7,0,0.511466590241499,1.03636531805221,3.08654845423237,0
292,7,1,0.537689914186381,1.02635504208485,3.05150684445385,0
292,7,2,0.567496720411947,1.02457560317163,3.04047484354142,0
292,7,3,0.506561124174285,1.04407835155527,3.01745293371858,0
293,7,0,0.642971573851047,1.04815373855559,2.30410403476017,0
293,7,1,0.904667766124735,1.04421549274259,2.19248645898007,1
293,7,2,0.725325238803279,1.04305506013671,2.21119268715591,0
293,7,3,0.690550387658042,1.04274649091121,2.19011006165237,0
294,7,0,0.714650468023363,1.08640391558399,2.21462420643298,0
294,7,1,0.710562204622102,1.08447296019207,2.21969261459986,0
294,7,2,0.664797091758905,1.08075581611503,2.22863593437983,0
294,7,3,0.636570153561945,1.07996157962867,2.24166563767676,0
295,7,0,0.713109840000494,1.09339638470538,2.53574286084291,0
295,7,1,0.801003562883563,1.08794702159547,2.49758428241987,1
295,7,2,0.879022236186057,1.08649514124442,2.45461216178865,1
295,7,3,0.787570096039096,1.07991016421192,2.39523343769454,1
296,7,0,0.741977971377411,1.09462746339333,2.01778064453419,0
296,7,1,0.740533203965311,1.09169968092591,2.02810157361059,0
296,7,2,0.713432553147,1.08832922395211,2.03740838038176,0
296,7,3,0.653890071021815,1.08082022034631,2.04684672005192,0
297,7,0,0.529897102967593,1.02502100322203,2.82170778648413,0
297,7,1,0.524148914843866,1.00713461419181,2.79015049248663,0
297,7,2,0.522526843572394,1.00503499389558,2.77638425573092,0
297,7,3,0.48376175115526,1.02167883904913,2.75155508874621,0
298,7,0,0.79841028862813,1.10473954633549,2.37191746082121,1
298,7,1,0.837141594768471,1.09706872800639,2.33618235992486,1
298,7,2,0.839111225138885,1.0910860049288,2.2988225234052,1
298,7,3,0.737708639609698,1.09085372247164,2.29630423235434,0
299,7,0,0.815733001034781,1.10400027828018,2.61810338747044,1
299,7,1,0.844260228831773,1.09720453131738,2.57030280522901,1
299,7,2,0.821338825618191,1.09214689198545,2.55031398421852,1
299,7,3,0.754917757747308,1.08906868923278,2.55842225442298,1
300,7,0,0.546585950040592,1.02149585933552,2.35077909346509,0
300,7,1,0.604887595667018,1.0261406086701,2.3217545056321,0
300,7,2,0.655861305689392,1.03739447150081,2.29062386293782,0
300,7,3,0.643082516539667,1.05667959570841,2.26997776063446,0
301,8,0,0.780300387443892,1.12579717700828,1.42685950046747,1
301,8,1,0.756424308174428,1.11113207375691,1.43712313941569,1
301,8,2,0.752696887932876,1.10603963036185,1.43613785684957,1
301,8,3,0.752787231218198,1.0999252969336,1.43639936062819,1
302,8,0,0.836702687039656,1.1033485017,1.69397610780907,1
302,8,1,0.812938595819048,1.05252029071126,1.69825156473922,1
302,8,2,0.790210987767941,1.04112489161411,1.69705054361128,1
302,8,3,0.742955562313811,1.06065147242231,1.71654899421347,0
303,8,0,0.809654072842841,1.15469783280834,1.22306544299727,1
303,8,1,0.814367026671407,1.15091472485129,1.20426375704523,1
303,8,2,0.786532135800693,1.15022943934448,1.20723913426515,1
303,8,3,0.774343344262362,1.15038841084825,1.2163377709708,1
304,8,0,0.775730674950945,1.12204330284706,1.46105873318735,1
304,8,1,0.746544647580192,1.10883168602633,1.46875146169786,0
304,8,2,0.748514382121279,1.10464316560707,1.46949849204762,0
304,8,3,0.745108686598108,1.10126328451825,1.4679158636996,0
305,8,0,0.755419082601981,1.06306762457869,1.50094526798106,1
305,8,1,0.747464037192377,1.05767417435704,1.50595703983309,0
305,8,2,0.735044890117785,1.06185179488625,1.50995839382235,0
305,8,3,0.715099476222093,1.07385821292115,1.51569765941394,0
306,8,0,0.819378648022331,1.09697572978344,1.56101693405367,1
306,8,1,0.795963624576605,1.04115284911151,1.55685806548718,1
306,8,2,0.777061927070518,1.02007449543106,1.55855659285346,1
306,8,3,0.742718159975966,1.02840364538334,1.57147747524403,0
307,8,0,0.759060460703444,1.12525261256565,1.43654861664172,1
307,8,1,0.711962467486634,1.11162589491511,1.43758410010934,0
307,8,2,0.689570123214627,1.10012581003789,1.43713616061239,0
307,8,3,0.693122818656556,1.0934784897209,1.43959381390248,0
308,8,0,0.770358261433472,1.14160611941335,1.51190525231323,1
308,8,1,0.723600581934769,1.11966677061339,1.5038233884059,0
308,8,2,0.703494217070356,1.11052812386353,1.50777018947639,0
308,8,3,0.696633776523568,1.10103626863356,1.50662274891701,0
309,8,0,0.751827410538727,1.07495095999032,1.38687863831365,1
309,8,1,0.744885826846176,1.0684097331652,1.38812572653097,0
309,8,2,0.731760536896492,1.06470947795095,1.39464045209941,0
309,8,3,0.710941972056514,1.06880804652744,1.38877262494063,0
310,8,0,0.770362729311602,1.14041076882567,1.66573272523263,1
310,8,1,0.721697007639863,1.12194906573098,1.66327999463928,0
310,8,2,0.700697477768327,1.11175179760223,1.66422620802788,0
310,8,3,0.695996331195978,1.1017751485671,1.66380708991864,0
311,8,0,0.891705744828228,1.15296617615681,1.20965625547978,1
311,8,1,0.883107029660261,1.14946622529483,1.21021209261766,1
311,8,2,0.847660552861827,1.14898418283651,1.19537475671035,1
311,8,3,0.842434943385947,1.14625397650831,1.20544305422387,1
312,8,0,0.856186532301629,1.12016969058266,1.48022509970012,1
312,8,1,0.83039544313651,1.08556373973821,1.5030566461644,1
312,8,2,0.799688107999522,1.08207969557252,1.49217458756339,1
312,8,3,0.780645166408261,1.09438564636925,1.49279813710839,1
313,8,0,0.834795657775157,1.1013418123458,1.74009004908341,1
313,8,1,0.808798132921526,1.05083596399893,1.74273848953716,1
313,8,2,0.788632530464541,1.02975856256403,1.74381857081792,1
313,8,3,0.747882552160726,1.03405534579756,1.7601928840765,0
314,8,0,0.875183369919203,1.15373843562453,1.18636885027046,1
314,8,1,0.867494937931971,1.14971848803828,1.17417550810403,1
314,8,2,0.868430031948898,1.1442562336246,1.1773156686436,1
314,8,3,0.839122571367196,1.14723170606297,1.1747117137233,1
315,8,0,0.84428644634715,1.15453420829554,1.34064447886074,1
315,8,1,0.801430101391709,1.1534562401911,1.3062394795125,1
315,8,2,0.802370123182874,1.15394753637732,1.29382204063414,1
315,8,3,0.791579680416997,1.1536471613156,1.2703162673879,1
316,8,0,0.754400779186598,1.12491233450281,1.56213675060937,1
316,8,1,0.710208111438881,1.11361913756011,1.56435875938503,0
316,8,2,0.689999124889478,1.09930284205413,1.55994515161308,0
316,8,3,0.691096803851458,1.09290219109746,1.56353791472155,0
317,8,0,0.756825658644433,1.12963920805006,1.74114603679811,1
317,8,1,0.714126527314442,1.11690539988395,1.74266315209494,0
317,8,2,0.68863779539595,1.10560005676211,1.74271142428842,0
317,8,3,0.687894923939449,1.09773121600225,1.7424393873748,0
318,8,0,0.839848173022118,1.10403270797149,1.42544748485868,1
318,8,1,0.812435607462254,1.05018249671181,1.42763586046313,1
318,8,2,0.79043873171559,1.03711736118433,1.42217047962566,1
318,8,3,0.750095179119624,1.05408230566737,1.44337244235329,1
319,8,0,0.839289166177188,1.15434194175463,1.25112556884107,1
319,8,1,0.80803681728107,1.15129606362761,1.22365466731601,1
319,8,2,0.811528039365092,1.15080761463576,1.20931260287321,1
319,8,3,0.794398987592961,1.15062600867057,1.18234127216201,1
320,8,0,0.876704506906002,1.06872027590194,1.4455367664449,1
320,8,1,0.853349617454271,1.084413946165,1.42224961671677,1
320,8,2,0.834970893412377,1.08842366037828,1.40901690565818,1
320,8,3,0.820080900231548,1.10732594292124,1.37281566289607,1
321,8,0,0.844721804535249,1.15424095202174,1.35810896327435,1
321,8,1,0.812521554274884,1.15204958038952,1.32543638023575,1
321,8,2,0.80167921833319,1.15414867346442,1.31006197145113,1
321,8,3,0.794199615961774,1.15436445731205,1.29306881191815,1
322,8,0,0.839348968486238,1.10317264951311,1.32281960168174,1
322,8,1,0.812351772839903,1.04961455623452,1.32207911936265,1
322,8,2,0.7910513000093,1.03368453547476,1.31677829248854,1
322,8,3,0.750206740866572,1.04441769556579,1.33471931160423,1
323,8,0,0.806162341147276,1.15472254199216,1.25192082209049,1
323,8,1,0.814271030795827,1.15259609839185,1.23212367481949,1
323,8,2,0.786210935279184,1.15065875335988,1.23509316425861,1
323,8,3,0.780421996928999,1.15042050208831,1.24376370055717,1
324,8,0,0.858979923049139,1.12826542013362,1.51788805036906,1
324,8,1,0.830545584808619,1.11238335597426,1.54049407092314,1
324,8,2,0.792230594416852,1.10337469459009,1.53122415463121,1
324,8,3,0.775254421173142,1.09930867071527,1.53184670286554,1
325,8,0,0.877025030927946,1.07856315378479,1.28688187794925,1
325,8,1,0.853940383349434,1.09372891262581,1.25888305291747,1
325,8,2,0.837058973124998,1.09508350589287,1.24963171252662,1
325,8,3,0.816933173066282,1.11964383900702,1.22037088463049,1
326,8,0,0.844334337484229,1.15418220954585,1.27115950032091,1
326,8,1,0.816363640060026,1.15096891030942,1.23886917858642,1
