model,topology,scenario_type,condition_class,case_name,t,window_zone,window_ok,window_reason,grid_V,fault_pu,grid_pu,lv_rms_inst,vdc_inst,obs_01,obs_02,obs_03,obs_04,obs_05,obs_06,obs_07,obs_08,obs_09,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,action_01,actor_action_01,action_02,actor_action_02,action_03,actor_action_03,action_04,actor_action_04
"hpt_v2_topology2_paper","topology2","fault","shallow_lvrt","sag_0p90",0,"prefault",1,"",NaN,0.9,0.9,8.85598932114332,800.015618224785,0.0427825571069726,1,1,1.00001952278098,-1.95227809818288e-05,0.957217442893027,-8.59997504120194e-08,-8.09958153775944e-06,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0.0195227809818288,0.6,0.00124061161752201,0,5.03557673987931e-05,0,1.85576924226649e-05,0,-0.000201387025758528
"hpt_v2_topology2_paper","topology2","fault","shallow_lvrt","sag_0p90",0.002,"prefault",1,"",NaN,0.9,0.9,141.316730818662,792.424649043492,0.161266029350531,0.911646990368243,0.911646990368243,0.990530811304365,0.00946918869563529,0.838733970649469,-0.0430899743916485,-0.279161900611559,0.0645495668637508,0.00242029103192819,0.00234288806406631,0.00595202160829508,1,0,0,1,0,0,0,0,1,1,5,-0.00055551806077414,0.6,0.0649357708367137,0,0.00257867213219464,0,0.00244864193264297,0,0.00581272874089352
"hpt_v2_topology2_paper","topology2","fault","shallow_lvrt","sag_0p90",0.004,"prefault",1,"",NaN,0.9,0.9,157.694129444384,827.204342329353,0.328749864278919,0.70202769297056,0.70202769297056,1.03400542791169,-0.0340054279116908,0.671250135721081,-0.120066697567442,-0.529247316295025,0.151600756138452,0.000119530111536504,0.000293473954849174,0.00799328514081456,1,0,0,1,0,0,0,0,1,1,5,-0.000582906662716098,0.6,0.149206799470483,0,0.000301814762449001,0,0.000386982681223803,0,0.00787607373783546
"hpt_v2_topology2_paper","topology2","fault","shallow_lvrt","sag_0p90",0.006,"prefault",1,"",NaN,0.9,0.9,162.866049794381,869.779454422393,0.472045014029441,1.95440094000033,0.260312925064562,1.08722431802799,-0.0872243180279917,0.527954985970559,-0.155505017981543,-0.612036937224241,0.223506897622105,0.00131446814099325,-0.00157276693685477,0.00309577355089674,0,1,0,1,0,0,0,0,1,1,5,-0.56489884576183,0,0.220245763036483,0,0.00150660795732362,0,-0.0014258269336152,0,0.003053843172264
"hpt_v2_topology2_paper","topology2","fault","shallow_lvrt","sag_0p90",0.008,"prefault",1,"",NaN,0.9,0.9,173.224139056123,916.954299805205,0.582740169605197,1.4613531800432,0.140242002749977,1.14619287475651,-0.146192874756506,0.417259830394803,-0.0999418667217279,-0.570268821356653,0.293472159625838,-0.00224817426191298,-0.00213742075474161,-0.000897037375268971,0,1,0,1,0,0,0,0,1,1,5,-1.95344616798976,0,0.293698276625358,0,-0.00211658883572936,0,-0.00223297631039552,0,-0.00104498237417267
"hpt_v2_topology2_paper","topology2","fault","shallow_lvrt","sag_0p90",0.01,"prefault",1,"",NaN,0.9,0.9,179.706935197652,946.292136413996,0.670524149921477,1.28004652334052,0.276865448822975,1.18286517051749,-0.182865170517495,0.329475850078523,0.04473678576073,-0.459523618959945,0.302811002752298,-0.00491400013076077,-0.00196271944355673,-0.00255173998824064,0,1,0,1,0,0,0,0,1,1,-2.68470178898816,-1.02646336727452,0,0.300274531302114,0,-0.00497748166528461,0,-0.00195254033026764,0,-0.00251247027622076
"hpt_v2_topology2_paper","topology2","fault","shallow_lvrt","sag_0p90",0.012,"prefault",1,"",NaN,0.9,0.9,186.955852716224,922.010096478181,0.740871590035077,1.3311900421349,0.191496637313941,1.15251262059773,-0.152512620597727,0.259128409964923,0.214815216314989,-0.3397409566532,0.224148783557227,-0.00437297408686373,-0.00104018004648755,-0.00409004885019814,0,1,0,1,0,0,0,0,1,1,5,1.19710562780573,0,0.224730985941861,0,-0.004246084089203,0,-0.00107382596566231,0,-0.00407943798592559
"hpt_v2_topology2_paper","topology2","fault","shallow_lvrt","sag_0p90",0.014,"prefault",1,"",NaN,0.9,0.9,189.449633084542,867.880491812054,0.797586705807123,1.25821914775548,0.0484680652853051,1.08485061476507,-0.0848506147650674,0.202413294192877,0.378190718320407,-0.237286056593576,0.25644590614696,-0.00380181314459159,-0.00100074872917307,-0.00555064510117249,0,1,0,1,0,0,0,0,1,1,5,-1.48475988636032,0,0.257643638647536,0,-0.00366141411230968,0,-0.00108885237395121,0,-0.00565859854511577
"hpt_v2_topology2_paper","topology2","fault","shallow_lvrt","sag_0p90",0.016,"prefault",1,"",NaN,0.9,0.9,196.480628685976,848.724224111429,0.844896349301231,1.20052720881881,0.0149760335382051,1.06090528013929,-0.060905280139286,0.155103650698769,0.50046332743328,-0.146455839259663,0.252076965753567,-0.00433552688532523,0.000323672689776828,-0.00897522426753738,0,1,0,1,0,0,0,0,1,1,-5,-1.80716599762576,0,0.253720075449622,0,-0.00448780849602922,0,0.000347960896315677,0,-0.00892369290392648
"hpt_v2_topology2_paper","topology2","fault","shallow_lvrt","sag_0p90",0.018,"prefault",1,"",NaN,0.9,0.9,204.360459466472,857.983171510949,0.884620118026233,1.17690090596447,0.0553378978314085,1.07247896438869,-0.0724789643886863,0.115379881973767,0.585017981734486,-0.0818289278513694,0.275966744475689,-0.00644810481620781,-0.000174617654437605,-0.00902505694138887,0,1,0,1,0,0,0,0,1,1,-5,2.01332060508985,0,0.278335508141828,0,-0.00662694278732763,0,-0.000129170405677319,0,-0.00898000431435472
"hpt_v2_topology2_paper","topology2","fault","shallow_lvrt","sag_0p90",0.02,"prefault",1,"",NaN,0.9,0.9,211.287482702749,852.10511267906,0.922950905825498,1.11595066073288,0.0522993282671419,1.06513139084882,-0.0651313908488249,0.077049094174502,0.622717500744475,-0.0363243487268297,0.310143496317687,-0.00598329377809035,4.55829138673395e-05,-0.00922107841140689,0,1,0,1,0,0,0,0,1,1,-3.74424809393936,-0.764747354295769,0,0.310872027302103,0,-0.00607059966869579,0,0.000103216350950504,0,-0.00924869595235158
"hpt_v2_topology2_paper","topology2","fault","shallow_lvrt","sag_0p90",0.022,"prefault",1,"",NaN,0.9,0.9,217.586632910835,856.553976929949,0.960287268191548,1.08507581469015,0.0355611230754551,1.07069247116244,-0.0706924711624364,0.0397127318084519,0.637273346648257,0.0215729618329015,0.30127518449674,-0.00790680141776271,-0.000525991206318631,-0.0100629090088831,0,1,0,1,0,0,0,0,1,1,-5,-0.988685397165678,0,0.303038985654177,0,-0.00790895068821608,0,-0.000465868415624255,0,-0.0100091693466793
"hpt_v2_topology2_paper","topology2","fault","shallow_lvrt","sag_0p90",0.024,"prefault",1,"",NaN,0.9,0.9,217.351792939703,862.301348649751,0.988191684791786,1.0821258692218,0.00410314865707023,1.07787668581219,-0.0778766858121884,0.0118083152082136,0.671222373284729,0.0840400252368102,0.319580919536905,-0.00660554388173884,-0.000974360635160837,-0.00956970463643179,0,1,0,1,0,0,0,0,1,1,-0.616401338988215,3.58677865583212,0,0.319552854782414,0,-0.00687892661664144,0,-0.000961613159321292,0,-0.00988504173543618
"hpt_v2_topology2_paper","topology2","fault","shallow_lvrt","sag_0p90",0.026,"prefault",1,"",NaN,0.9,0.9,217.488245432686,852.773969436186,1.00786025621445,1.01156207028765,0.0330038217472159,1.06596746179523,-0.0659674617952328,-0.00786025621445385,0.709124103730011,0.123290156772195,0.321170804636922,-0.00765232007442605,-0.000941061337095932,-0.00765583650970729,0,0,0,1,0,0,0,0,1,1,-5,1.10367187570892,-0.157205124289077,0.322025021445903,0,-0.00774749753909816,0,-0.00090601840533922,0,-0.00758113988247747
"hpt_v2_topology2_paper","topology2","fault","shallow_lvrt","sag_0p90",0.028,"prefault",1,"",NaN,0.9,0.9,216.238844519631,858.289943414832,1.02015682032515,0.971269705450727,0.0533579675875708,1.07286242926854,-0.0728624292685403,-0.0201568203251463,0.745339631924066,0.166658171406162,0.315805146615958,-0.00920304847565574,-0.00136379661846735,-0.00751742036816175,0,0,0,1,0,0,0,0,1,1,-5,-2.83407391027257,-0.403136406502926,0.315853214317337,0,-0.00926286002893521,0,-0.0014457849065931,0,-0.00743609840154947
"hpt_v2_topology2_paper","topology2","fault","shallow_lvrt","sag_0p90",0.03,"prefault",1,"",NaN,0.9,0.9,214.503057853823,853.538665747606,1.02658744824486,0.979176047586963,0.0377591374781333,1.06692333218451,-0.0669233321845077,-0.0265874482448571,0.776509932114357,0.211248706541295,0.302144536061257,-0.0084368058269974,-0.00139405184409874,-0.00699938686136919,0,0,0,1,0,0,0,0,1,1,-0.912776121842373,-0.00978562301523489,-0.531748964897143,0.300607706196672,0,-0.00838402524610831,0,-0.00131201708608819,0,-0.00714778711474183
"hpt_v2_topology2_paper","topology2","fault","shallow_lvrt","sag_0p90",0.032,"prefault",1,"",NaN,0.9,0.9,195.084623145006,877.440709428507,1.0136851001466,0.993224318960819,0.0313140362310013,1.09680088678563,-0.096800886785634,-0.0136851001466045,0.836780674261877,0.267930586842154,0.0833666944298106,-0.00139613947001365,-0.000247561314255434,-0.00124769977264647,0,0,0,1,0,1,0,0.000679999999999972,1.08073966785162,1.08087103848053,-1.87899399358915,3.70980763160844,-0.27370200293209,0.0817758404670045,0,-0.00136678928561245,0,-0.000244512931951535,0,-0.00122251290835837
"hpt_v2_topology2_paper","topology2","fault","shallow_lvrt","sag_0p90",0.034,"prefault",1,"",NaN,0.9,0.9,172.855845362929,932.109149797746,0.968549367854793,0.945459281422491,0.0162469776891762,1.16513643724718,-0.165136437247182,0.0314506321452073,0.896549041745244,0.287133002833689,0.0141281544113049,-0.000218685656325927,-5.9188860949847e-06,-0.000146190298222778,0,0,0,1,0,1,0,0.00115999999999995,1.08081760122121,1.08081760122121,-3.02378711134954,-0.298365099612452,0.6,0.0138265140389707,0,-0.000214351119664887,0,-5.21756161195098e-06,0,-0.000142689927211452
"hpt_v2_topology2_paper","topology2","fault","shallow_lvrt","sag_0p90",0.036,"fault",0,"gbt_lvrt_envelope_inst;gbt_vdc_survive_inst",NaN,0.9,0.9,164.254277524389,1019.09678216757,0.919316209022593,0.94915340649667,0.0656338831418195,1.27387097770946,-0.273870977709463,0.0806837909774072,0.853274487489818,0.338363869746512,0.00165934219063917,-0.000158780382549767,5.79583899981273e-05,-2.45672370898617e-05,0,0,0,1,1,0,0.0114399999999995,0,0.941892237457872,0.949336164010381,-0.182757513710885,-3.06379783239996,0.6,0.0016345677706481,0,-0.000155682299591208,0,5.72796934450024e-05,0,-2.38731808836923e-05
"hpt_v2_topology2_paper","topology2","fault","shallow_lvrt","sag_0p90",0.038,"fault",0,"gbt_lvrt_envelope_inst;gbt_vdc_survive_inst",NaN,0.9,0.9,158.750832266062,1064.32930795276,0.872346082888742,0.917819455920129,0.0680128038939872,1.33041163494095,-0.330411634940949,0.127653917111258,0.781744399511972,0.400814737583293,3.95042253108473e-05,2.4045481962884e-05,5.11294124596205e-05,6.55218593207802e-06,1,0,0,1,1,0,0.0154399999999994,0,0.917819455920129,0.917819455920129,-5,-0.558578286935063,0.6,3.31077432577969e-05,0,2.35942722980261e-05,0,5.08347877088739e-05,0,6.73298229192496e-06
"hpt_v2_topology2_paper","topology2","fault","shallow_lvrt","sag_0p90",0.04,"fault",0,"gbt_lvrt_envelope_inst;gbt_vdc_survive_inst",NaN,0.9,0.9,160.420914160099,1095.16779352639,0.838893996113289,0.91846467005839,0.015239434219589,1.36895974190799,-0.368959741907988,0.161106003886711,0.687669999156817,0.444513149401758,-0.000208813762052314,4.52615647281458e-05,5.92383603064219e-05,4.30703557879264e-05,1,0,0,1,1,0,0.0194399999999992,0,0.91846467005839,0.91846467005839,-5,0.108259516719444,0.6,-0.000205236364378131,0,4.4323712904345e-05,0,5.87442356144785e-05,0,4.24418284954088e-05
"hpt_v2_topology2_paper","topology2","fault","shallow_lvrt","sag_0p90",0.042,"fault",0,"gbt_lvrt_envelope_inst;gbt_vdc_survive_inst",NaN,0.9,0.9,165.021221432007,1104.30999203275,0.821441615187863,0.899098630740312,0.0344797170079124,1.38038749004094,-0.380387490040938,0.178558384812137,0.583713370774126,0.489435818251692,-0.000388864904603227,5.44657332655213e-05,4.0127149411514e-05,6.39021204580254e-05,1,0,0,1,1,0,0.0234399999999991,0,0.899098630740312,0.903994382506007,-4.89575176569479,-3.0165909520885,0.6,-0.00038104212199485,0,5.36995472722838e-05,0,4.00685202259514e-05,0,6.27884790349917e-05
"hpt_v2_topology2_paper","topology2","fault","shallow_lvrt","sag_0p90",0.044,"fault",0,"gbt_lvrt_envelope_inst;gbt_vdc_survive_inst",NaN,0.9,0.9,168.588914662173,1089.62055395294,0.81550301248644,0.924809808813061,0.0366409851910751,1.36202569244117,-0.362025692441173,0.18449698751356,0.49371928955168,0.53357310132708,-0.000362482770141892,6.97596540734681e-05,5.86977063606591e-05,4.79014584214411e-05,0,0,0,1,0,1,0,0.000279999999999989,0.907549745535112,0.919149621202859,-5,-0.91140541632706,0.6,-0.000352878588169351,0,6.84333965223028e-05,0,5.80661666657955e-05,0,4.71955808864475e-05
"hpt_v2_topology2_paper","topology2","fault","shallow_lvrt","sag_0p90",0.046,"fault",0,"gbt_lvrt_envelope_inst;gbt_vdc_survive_inst",NaN,0.9,0.9,172.975670428465,1069.46956460313,0.818425398887161,0.955330426835932,0.0520965915825679,1.33683695575391,-0.336836955753912,0.181574601112839,0.405735455210443,0.56382634706577,-0.000374144385568527,3.40197177266982e-05,2.11880284700133e-05,4.91086067472569e-05,0,0,0,1,0,1,0,0.000919999999999963,0.914036507500031,0.914036507500031,-5,-0.527698643675078,0.6,-0.000370313498105268,0,3.33555720156127e-05,0,2.12620700241844e-05,0,4.83949730480244e-05
"hpt_v2_topology2_paper","topology2","fault","shallow_lvrt","sag_0p90",0.048,"fault",0,"gbt_lvrt_envelope_inst;gbt_vdc_survive_inst",NaN,0.9,0.9,176.869657033189,1046.13585420991,0.827421151731356,0.947806385766083,0.0333832530673544,1.30766981776238,-0.307669817762382,0.172578848268644,0.327107694066878,0.576029606407184,-0.00049677867148953,2.63194361338594e-05,-9.28028392902454e-06,6.81414042707759e-05,0,0,0,1,0,1,0,0.000119999999999995,1.02004397817808,1.02004397817808,-5,-2.88248297459237,0.6,-0.000508155734222768,0,2.58493201873855e-05,0,-8.59984182942961e-06,0,6.73009383058701e-05
