dataset,case_id,current_weight,recovery_weight,fail_penalty,conventional_sensitivity_score,specialist_sensitivity_score,specialist_beats_under_weights,comparison_type
stage2_8row,topology1_ab_lvrt090_60ms_unbalanced,50.0,60.0,100.0,2.8883213694415035,6.015360281519201,False,with_fail_penalty
stage2_8row,topology1_ab_lvrt090_60ms_unbalanced,50.0,60.0,200.0,2.8883213694415035,6.015360281519201,False,with_fail_penalty
stage2_8row,topology1_ab_lvrt090_60ms_unbalanced,50.0,120.0,0.0,2.8883213694415035,6.015360281519201,False,no_fail_penalty_continuous
stage2_8row,topology1_ab_lvrt090_60ms_unbalanced,50.0,120.0,50.0,2.8883213694415035,6.015360281519201,False,with_fail_penalty
stage2_8row,topology1_ab_lvrt090_60ms_unbalanced,50.0,120.0,100.0,2.8883213694415035,6.015360281519201,False,with_fail_penalty
stage2_8row,topology1_ab_lvrt090_60ms_unbalanced,50.0,120.0,200.0,2.8883213694415035,6.015360281519201,False,with_fail_penalty
stage2_8row,topology1_ab_lvrt090_60ms_unbalanced,50.0,240.0,0.0,2.8883213694415035,6.015360281519201,False,no_fail_penalty_continuous
stage2_8row,topology1_ab_lvrt090_60ms_unbalanced,50.0,240.0,50.0,2.8883213694415035,6.015360281519201,False,with_fail_penalty
stage2_8row,topology1_ab_lvrt090_60ms_unbalanced,50.0,240.0,100.0,2.8883213694415035,6.015360281519201,False,with_fail_penalty
stage2_8row,topology1_ab_lvrt090_60ms_unbalanced,50.0,240.0,200.0,2.8883213694415035,6.015360281519201,False,with_fail_penalty
stage2_8row,topology1_ab_lvrt090_60ms_unbalanced,100.0,60.0,0.0,3.5884003283630053,9.580491671861203,False,no_fail_penalty_continuous
stage2_8row,topology1_ab_lvrt090_60ms_unbalanced,100.0,60.0,50.0,3.5884003283630053,9.580491671861203,False,with_fail_penalty
stage2_8row,topology1_ab_lvrt090_60ms_unbalanced,100.0,60.0,100.0,3.5884003283630053,9.580491671861203,False,with_fail_penalty
stage2_8row,topology1_ab_lvrt090_60ms_unbalanced,100.0,60.0,200.0,3.5884003283630053,9.580491671861203,False,with_fail_penalty
stage2_8row,topology1_ab_lvrt090_60ms_unbalanced,100.0,120.0,0.0,3.5884003283630053,9.580491671861203,False,no_fail_penalty_continuous
stage2_8row,topology1_ab_lvrt090_60ms_unbalanced,100.0,120.0,50.0,3.5884003283630053,9.580491671861203,False,with_fail_penalty
stage2_8row,topology1_ab_lvrt090_60ms_unbalanced,100.0,120.0,100.0,3.5884003283630053,9.580491671861203,False,with_fail_penalty
stage2_8row,topology1_ab_lvrt090_60ms_unbalanced,100.0,120.0,200.0,3.5884003283630053,9.580491671861203,False,with_fail_penalty
stage2_8row,topology1_ab_lvrt090_60ms_unbalanced,100.0,240.0,0.0,3.5884003283630053,9.580491671861203,False,no_fail_penalty_continuous
stage2_8row,topology1_ab_lvrt090_60ms_unbalanced,100.0,240.0,50.0,3.5884003283630053,9.580491671861203,False,with_fail_penalty
stage2_8row,topology1_ab_lvrt090_60ms_unbalanced,100.0,240.0,100.0,3.5884003283630053,9.580491671861203,False,with_fail_penalty
stage2_8row,topology1_ab_lvrt090_60ms_unbalanced,100.0,240.0,200.0,3.5884003283630053,9.580491671861203,False,with_fail_penalty
stage2_8row,topology2_a_lvrt090_60ms_unbalanced,25.0,60.0,0.0,47.75393963680415,15.927408358996246,True,no_fail_penalty_continuous
stage2_8row,topology2_a_lvrt090_60ms_unbalanced,25.0,60.0,50.0,97.75393963680415,15.927408358996246,True,with_fail_penalty
stage2_8row,topology2_a_lvrt090_60ms_unbalanced,25.0,60.0,100.0,147.75393963680415,15.927408358996246,True,with_fail_penalty
stage2_8row,topology2_a_lvrt090_60ms_unbalanced,25.0,60.0,200.0,247.75393963680415,15.927408358996246,True,with_fail_penalty
stage2_8row,topology2_a_lvrt090_60ms_unbalanced,25.0,120.0,0.0,48.27769250572923,15.927408358996246,True,no_fail_penalty_continuous
stage2_8row,topology2_a_lvrt090_60ms_unbalanced,25.0,120.0,50.0,98.27769250572922,15.927408358996246,True,with_fail_penalty
stage2_8row,topology2_a_lvrt090_60ms_unbalanced,25.0,120.0,100.0,148.27769250572922,15.927408358996246,True,with_fail_penalty
stage2_8row,topology2_a_lvrt090_60ms_unbalanced,25.0,120.0,200.0,248.27769250572922,15.927408358996246,True,with_fail_penalty
stage2_8row,topology2_a_lvrt090_60ms_unbalanced,25.0,240.0,0.0,49.32519824357937,15.927408358996246,True,no_fail_penalty_continuous
stage2_8row,topology2_a_lvrt090_60ms_unbalanced,25.0,240.0,50.0,99.32519824357936,15.927408358996246,True,with_fail_penalty
stage2_8row,topology2_a_lvrt090_60ms_unbalanced,25.0,240.0,100.0,149.32519824357936,15.927408358996246,True,with_fail_penalty
stage2_8row,topology2_a_lvrt090_60ms_unbalanced,25.0,240.0,200.0,249.32519824357936,15.927408358996246,True,with_fail_penalty
stage2_8row,topology2_a_lvrt090_60ms_unbalanced,50.0,60.0,0.0,58.861641208812394,26.577723426816494,True,no_fail_penalty_continuous
stage2_8row,topology2_a_lvrt090_60ms_unbalanced,50.0,60.0,50.0,108.86164120881239,26.577723426816494,True,with_fail_penalty
stage2_8row,topology2_a_lvrt090_60ms_unbalanced,50.0,60.0,100.0,158.8616412088124,26.577723426816494,True,with_fail_penalty
stage2_8row,topology2_a_lvrt090_60ms_unbalanced,50.0,60.0,200.0,258.8616412088124,26.577723426816494,True,with_fail_penalty
stage2_8row,topology2_a_lvrt090_60ms_unbalanced,50.0,120.0,0.0,59.38539407773747,26.577723426816494,True,no_fail_penalty_continuous
stage2_8row,topology2_a_lvrt090_60ms_unbalanced,50.0,120.0,50.0,109.38539407773747,26.577723426816494,True,with_fail_penalty
stage2_8row,topology2_a_lvrt090_60ms_unbalanced,50.0,120.0,100.0,159.3853940777375,26.577723426816494,True,with_fail_penalty
stage2_8row,topology2_a_lvrt090_60ms_unbalanced,50.0,120.0,200.0,259.3853940777375,26.577723426816494,True,with_fail_penalty
stage2_8row,topology2_a_lvrt090_60ms_unbalanced,50.0,240.0,0.0,60.43289981558762,26.577723426816494,True,no_fail_penalty_continuous
stage2_8row,topology2_a_lvrt090_60ms_unbalanced,50.0,240.0,50.0,110.43289981558762,26.577723426816494,True,with_fail_penalty
stage2_8row,topology2_a_lvrt090_60ms_unbalanced,50.0,240.0,100.0,160.43289981558763,26.577723426816494,True,with_fail_penalty
stage2_8row,topology2_a_lvrt090_60ms_unbalanced,50.0,240.0,200.0,260.43289981558763,26.577723426816494,True,with_fail_penalty
stage2_8row,topology2_a_lvrt090_60ms_unbalanced,100.0,60.0,0.0,81.07704435282889,47.878353562456994,True,no_fail_penalty_continuous
stage2_8row,topology2_a_lvrt090_60ms_unbalanced,100.0,60.0,50.0,131.0770443528289,47.878353562456994,True,with_fail_penalty
stage2_8row,topology2_a_lvrt090_60ms_unbalanced,100.0,60.0,100.0,181.0770443528289,47.878353562456994,True,with_fail_penalty
stage2_8row,topology2_a_lvrt090_60ms_unbalanced,100.0,60.0,200.0,281.0770443528289,47.878353562456994,True,with_fail_penalty
stage2_8row,topology2_a_lvrt090_60ms_unbalanced,100.0,120.0,0.0,81.60079722175396,47.878353562456994,True,no_fail_penalty_continuous
stage2_8row,topology2_a_lvrt090_60ms_unbalanced,100.0,120.0,50.0,131.60079722175396,47.878353562456994,True,with_fail_penalty
stage2_8row,topology2_a_lvrt090_60ms_unbalanced,100.0,120.0,100.0,181.60079722175396,47.878353562456994,True,with_fail_penalty
stage2_8row,topology2_a_lvrt090_60ms_unbalanced,100.0,120.0,200.0,281.60079722175396,47.878353562456994,True,with_fail_penalty
stage2_8row,topology2_a_lvrt090_60ms_unbalanced,100.0,240.0,0.0,82.64830295960412,47.878353562456994,True,no_fail_penalty_continuous
stage2_8row,topology2_a_lvrt090_60ms_unbalanced,100.0,240.0,50.0,132.6483029596041,47.878353562456994,True,with_fail_penalty
stage2_8row,topology2_a_lvrt090_60ms_unbalanced,100.0,240.0,100.0,182.6483029596041,47.878353562456994,True,with_fail_penalty
stage2_8row,topology2_a_lvrt090_60ms_unbalanced,100.0,240.0,200.0,282.6483029596041,47.878353562456994,True,with_fail_penalty
stage2_8row,topology2_ab_lvrt090_60ms_unbalanced,25.0,60.0,0.0,51.69773495520997,20.913927697698405,True,no_fail_penalty_continuous
stage2_8row,topology2_ab_lvrt090_60ms_unbalanced,25.0,60.0,50.0,101.69773495520997,20.913927697698405,True,with_fail_penalty
stage2_8row,topology2_ab_lvrt090_60ms_unbalanced,25.0,60.0,100.0,151.69773495520997,20.913927697698405,True,with_fail_penalty
stage2_8row,topology2_ab_lvrt090_60ms_unbalanced,25.0,60.0,200.0,251.69773495520997,20.913927697698405,True,with_fail_penalty
stage2_8row,topology2_ab_lvrt090_60ms_unbalanced,25.0,120.0,0.0,52.17784197908526,20.913927697698405,True,no_fail_penalty_continuous
stage2_8row,topology2_ab_lvrt090_60ms_unbalanced,25.0,120.0,50.0,102.17784197908526,20.913927697698405,True,with_fail_penalty
stage2_8row,topology2_ab_lvrt090_60ms_unbalanced,25.0,120.0,100.0,152.17784197908526,20.913927697698405,True,with_fail_penalty
stage2_8row,topology2_ab_lvrt090_60ms_unbalanced,25.0,120.0,200.0,252.17784197908526,20.913927697698405,True,with_fail_penalty
stage2_8row,topology2_ab_lvrt090_60ms_unbalanced,25.0,240.0,0.0,53.138056026835855,20.913927697698405,True,no_fail_penalty_continuous
stage2_8row,topology2_ab_lvrt090_60ms_unbalanced,25.0,240.0,50.0,103.13805602683586,20.913927697698405,True,with_fail_penalty
stage2_8row,topology2_ab_lvrt090_60ms_unbalanced,25.0,240.0,100.0,153.13805602683584,20.913927697698405,True,with_fail_penalty
stage2_8row,topology2_ab_lvrt090_60ms_unbalanced,25.0,240.0,200.0,253.13805602683584,20.913927697698405,True,with_fail_penalty
stage2_8row,topology2_ab_lvrt090_60ms_unbalanced,50.0,60.0,0.0,62.85195083254898,32.148198218001404,True,no_fail_penalty_continuous
stage2_8row,topology2_ab_lvrt090_60ms_unbalanced,50.0,60.0,50.0,112.85195083254898,32.148198218001404,True,with_fail_penalty
stage2_8row,topology2_ab_lvrt090_60ms_unbalanced,50.0,60.0,100.0,162.851950832549,32.148198218001404,True,with_fail_penalty
stage2_8row,topology2_ab_lvrt090_60ms_unbalanced,50.0,60.0,200.0,262.851950832549,32.148198218001404,True,with_fail_penalty
stage2_8row,topology2_ab_lvrt090_60ms_unbalanced,50.0,120.0,0.0,63.33205785642427,32.148198218001404,True,no_fail_penalty_continuous
stage2_8row,topology2_ab_lvrt090_60ms_unbalanced,50.0,120.0,50.0,113.33205785642427,32.148198218001404,True,with_fail_penalty
stage2_8row,topology2_ab_lvrt090_60ms_unbalanced,50.0,120.0,100.0,163.33205785642429,32.148198218001404,True,with_fail_penalty
stage2_8row,topology2_ab_lvrt090_60ms_unbalanced,50.0,120.0,200.0,263.3320578564243,32.148198218001404,True,with_fail_penalty
stage2_8row,topology2_ab_lvrt090_60ms_unbalanced,50.0,240.0,0.0,64.29227190417487,32.148198218001404,True,no_fail_penalty_continuous
stage2_8row,topology2_ab_lvrt090_60ms_unbalanced,50.0,240.0,50.0,114.29227190417487,32.148198218001404,True,with_fail_penalty
stage2_8row,topology2_ab_lvrt090_60ms_unbalanced,50.0,240.0,100.0,164.29227190417487,32.148198218001404,True,with_fail_penalty
stage2_8row,topology2_ab_lvrt090_60ms_unbalanced,50.0,240.0,200.0,264.29227190417487,32.148198218001404,True,with_fail_penalty
stage2_8row,topology2_ab_lvrt090_60ms_unbalanced,100.0,60.0,0.0,85.16038258722696,54.61673925860741,True,no_fail_penalty_continuous
stage2_8row,topology2_ab_lvrt090_60ms_unbalanced,100.0,60.0,50.0,135.16038258722696,54.61673925860741,True,with_fail_penalty
stage2_8row,topology2_ab_lvrt090_60ms_unbalanced,100.0,60.0,100.0,185.16038258722696,54.61673925860741,True,with_fail_penalty
stage2_8row,topology2_ab_lvrt090_60ms_unbalanced,100.0,60.0,200.0,285.160382587227,54.61673925860741,True,with_fail_penalty
stage2_8row,topology2_ab_lvrt090_60ms_unbalanced,100.0,120.0,0.0,85.64048961110227,54.61673925860741,True,no_fail_penalty_continuous
stage2_8row,topology2_ab_lvrt090_60ms_unbalanced,100.0,120.0,50.0,135.64048961110228,54.61673925860741,True,with_fail_penalty
stage2_8row,topology2_ab_lvrt090_60ms_unbalanced,100.0,120.0,100.0,185.64048961110228,54.61673925860741,True,with_fail_penalty
stage2_8row,topology2_ab_lvrt090_60ms_unbalanced,100.0,120.0,200.0,285.6404896111023,54.61673925860741,True,with_fail_penalty
stage2_8row,topology2_ab_lvrt090_60ms_unbalanced,100.0,240.0,0.0,86.60070365885285,54.61673925860741,True,no_fail_penalty_continuous
stage2_8row,topology2_ab_lvrt090_60ms_unbalanced,100.0,240.0,50.0,136.60070365885286,54.61673925860741,True,with_fail_penalty
stage2_8row,topology2_ab_lvrt090_60ms_unbalanced,100.0,240.0,100.0,186.60070365885286,54.61673925860741,True,with_fail_penalty
stage2_8row,topology2_ab_lvrt090_60ms_unbalanced,100.0,240.0,200.0,286.60070365885286,54.61673925860741,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p850pu,25.0,60.0,0.0,20.62093235227385,15.486920025242998,True,no_fail_penalty_continuous
reduced_boundary_6row,balanced_lvrt_080ms_0p850pu,25.0,60.0,50.0,70.62093235227385,15.486920025242998,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p850pu,25.0,60.0,100.0,120.62093235227385,15.486920025242998,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p850pu,25.0,60.0,200.0,220.62093235227385,15.486920025242998,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p850pu,25.0,120.0,0.0,21.07355026349459,15.486920025242998,True,no_fail_penalty_continuous
reduced_boundary_6row,balanced_lvrt_080ms_0p850pu,25.0,120.0,50.0,71.07355026349458,15.486920025242998,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p850pu,25.0,120.0,100.0,121.07355026349458,15.486920025242998,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p850pu,25.0,120.0,200.0,221.07355026349458,15.486920025242998,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p850pu,25.0,240.0,0.0,21.978786085936058,15.486920025242998,True,no_fail_penalty_continuous
reduced_boundary_6row,balanced_lvrt_080ms_0p850pu,25.0,240.0,50.0,71.97878608593606,15.486920025242998,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p850pu,25.0,240.0,100.0,121.97878608593606,15.486920025242998,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p850pu,25.0,240.0,200.0,221.97878608593606,15.486920025242998,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p850pu,50.0,60.0,0.0,20.62093235227385,16.983252185942,True,no_fail_penalty_continuous
reduced_boundary_6row,balanced_lvrt_080ms_0p850pu,50.0,60.0,50.0,70.62093235227385,16.983252185942,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p850pu,50.0,60.0,100.0,120.62093235227385,16.983252185942,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p850pu,50.0,60.0,200.0,220.62093235227385,16.983252185942,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p850pu,50.0,120.0,0.0,21.07355026349459,16.983252185942,True,no_fail_penalty_continuous
reduced_boundary_6row,balanced_lvrt_080ms_0p850pu,50.0,120.0,50.0,71.07355026349458,16.983252185942,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p850pu,50.0,120.0,100.0,121.07355026349458,16.983252185942,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p850pu,50.0,120.0,200.0,221.07355026349458,16.983252185942,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p850pu,50.0,240.0,0.0,21.978786085936058,16.983252185942,True,no_fail_penalty_continuous
reduced_boundary_6row,balanced_lvrt_080ms_0p850pu,50.0,240.0,50.0,71.97878608593606,16.983252185942,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p850pu,50.0,240.0,100.0,121.97878608593606,16.983252185942,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p850pu,50.0,240.0,200.0,221.97878608593606,16.983252185942,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p850pu,100.0,60.0,0.0,20.62093235227385,19.975916507339996,True,no_fail_penalty_continuous
reduced_boundary_6row,balanced_lvrt_080ms_0p850pu,100.0,60.0,50.0,70.62093235227385,19.975916507339996,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p850pu,100.0,60.0,100.0,120.62093235227385,19.975916507339996,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p850pu,100.0,60.0,200.0,220.62093235227385,19.975916507339996,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p850pu,100.0,120.0,0.0,21.07355026349459,19.975916507339996,True,no_fail_penalty_continuous
reduced_boundary_6row,balanced_lvrt_080ms_0p850pu,100.0,120.0,50.0,71.07355026349458,19.975916507339996,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p850pu,100.0,120.0,100.0,121.07355026349458,19.975916507339996,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p850pu,100.0,120.0,200.0,221.07355026349458,19.975916507339996,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p850pu,100.0,240.0,0.0,21.978786085936058,19.975916507339996,True,no_fail_penalty_continuous
reduced_boundary_6row,balanced_lvrt_080ms_0p850pu,100.0,240.0,50.0,71.97878608593606,19.975916507339996,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p850pu,100.0,240.0,100.0,121.97878608593606,19.975916507339996,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p850pu,100.0,240.0,200.0,221.97878608593606,19.975916507339996,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p900pu,25.0,60.0,0.0,22.57298900315619,15.494011826778573,True,no_fail_penalty_continuous
reduced_boundary_6row,balanced_lvrt_080ms_0p900pu,25.0,60.0,50.0,72.5729890031562,15.494011826778573,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p900pu,25.0,60.0,100.0,122.5729890031562,15.494011826778573,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p900pu,25.0,60.0,200.0,222.57298900315618,15.494011826778573,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p900pu,25.0,120.0,0.0,23.11274878007129,15.494011826778573,True,no_fail_penalty_continuous
reduced_boundary_6row,balanced_lvrt_080ms_0p900pu,25.0,120.0,50.0,73.11274878007129,15.494011826778573,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p900pu,25.0,120.0,100.0,123.11274878007129,15.494011826778573,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p900pu,25.0,120.0,200.0,223.11274878007129,15.494011826778573,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p900pu,25.0,240.0,0.0,24.1922683339015,15.494011826778573,True,no_fail_penalty_continuous
reduced_boundary_6row,balanced_lvrt_080ms_0p900pu,25.0,240.0,50.0,74.1922683339015,15.494011826778573,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p900pu,25.0,240.0,100.0,124.1922683339015,15.494011826778573,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p900pu,25.0,240.0,200.0,224.1922683339015,15.494011826778573,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p900pu,50.0,60.0,0.0,22.57298900315619,16.430896678149825,True,no_fail_penalty_continuous
reduced_boundary_6row,balanced_lvrt_080ms_0p900pu,50.0,60.0,50.0,72.5729890031562,16.430896678149825,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p900pu,50.0,60.0,100.0,122.5729890031562,16.430896678149825,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p900pu,50.0,60.0,200.0,222.57298900315618,16.430896678149825,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p900pu,50.0,120.0,0.0,23.11274878007129,16.430896678149825,True,no_fail_penalty_continuous
reduced_boundary_6row,balanced_lvrt_080ms_0p900pu,50.0,120.0,50.0,73.11274878007129,16.430896678149825,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p900pu,50.0,120.0,100.0,123.11274878007129,16.430896678149825,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p900pu,50.0,120.0,200.0,223.11274878007129,16.430896678149825,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p900pu,50.0,240.0,0.0,24.1922683339015,16.430896678149825,True,no_fail_penalty_continuous
reduced_boundary_6row,balanced_lvrt_080ms_0p900pu,50.0,240.0,50.0,74.1922683339015,16.430896678149825,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p900pu,50.0,240.0,100.0,124.1922683339015,16.430896678149825,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p900pu,50.0,240.0,200.0,224.1922683339015,16.430896678149825,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p900pu,100.0,60.0,0.0,22.57298900315619,18.304666380892325,True,no_fail_penalty_continuous
reduced_boundary_6row,balanced_lvrt_080ms_0p900pu,100.0,60.0,50.0,72.5729890031562,18.304666380892325,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p900pu,100.0,60.0,100.0,122.5729890031562,18.304666380892325,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p900pu,100.0,60.0,200.0,222.57298900315618,18.304666380892325,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p900pu,100.0,120.0,0.0,23.11274878007129,18.304666380892325,True,no_fail_penalty_continuous
reduced_boundary_6row,balanced_lvrt_080ms_0p900pu,100.0,120.0,50.0,73.11274878007129,18.304666380892325,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p900pu,100.0,120.0,100.0,123.11274878007129,18.304666380892325,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p900pu,100.0,120.0,200.0,223.11274878007129,18.304666380892325,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p900pu,100.0,240.0,0.0,24.1922683339015,18.304666380892325,True,no_fail_penalty_continuous
reduced_boundary_6row,balanced_lvrt_080ms_0p900pu,100.0,240.0,50.0,74.1922683339015,18.304666380892325,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p900pu,100.0,240.0,100.0,124.1922683339015,18.304666380892325,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_080ms_0p900pu,100.0,240.0,200.0,224.1922683339015,18.304666380892325,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_120ms_0p850pu,25.0,60.0,0.0,20.79031650124672,12.325103281500802,True,no_fail_penalty_continuous
reduced_boundary_6row,balanced_lvrt_120ms_0p850pu,25.0,60.0,50.0,70.79031650124672,12.325103281500802,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_120ms_0p850pu,25.0,60.0,100.0,120.79031650124672,12.325103281500802,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_120ms_0p850pu,25.0,60.0,200.0,220.7903165012467,12.325103281500802,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_120ms_0p850pu,25.0,120.0,0.0,21.247278637215476,12.325103281500802,True,no_fail_penalty_continuous
reduced_boundary_6row,balanced_lvrt_120ms_0p850pu,25.0,120.0,50.0,71.24727863721547,12.325103281500802,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_120ms_0p850pu,25.0,120.0,100.0,121.24727863721547,12.325103281500802,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_120ms_0p850pu,25.0,120.0,200.0,221.2472786372155,12.325103281500802,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_120ms_0p850pu,25.0,240.0,0.0,22.161202909152987,12.325103281500802,True,no_fail_penalty_continuous
reduced_boundary_6row,balanced_lvrt_120ms_0p850pu,25.0,240.0,50.0,72.16120290915299,12.325103281500802,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_120ms_0p850pu,25.0,240.0,100.0,122.16120290915299,12.325103281500802,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_120ms_0p850pu,25.0,240.0,200.0,222.161202909153,12.325103281500802,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_120ms_0p850pu,50.0,60.0,0.0,20.79031650124672,12.325103281500802,True,no_fail_penalty_continuous
reduced_boundary_6row,balanced_lvrt_120ms_0p850pu,50.0,60.0,50.0,70.79031650124672,12.325103281500802,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_120ms_0p850pu,50.0,60.0,100.0,120.79031650124672,12.325103281500802,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_120ms_0p850pu,50.0,60.0,200.0,220.7903165012467,12.325103281500802,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_120ms_0p850pu,50.0,120.0,0.0,21.247278637215476,12.325103281500802,True,no_fail_penalty_continuous
reduced_boundary_6row,balanced_lvrt_120ms_0p850pu,50.0,120.0,50.0,71.24727863721547,12.325103281500802,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_120ms_0p850pu,50.0,120.0,100.0,121.24727863721547,12.325103281500802,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_120ms_0p850pu,50.0,120.0,200.0,221.2472786372155,12.325103281500802,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_120ms_0p850pu,50.0,240.0,0.0,22.161202909152987,12.325103281500802,True,no_fail_penalty_continuous
reduced_boundary_6row,balanced_lvrt_120ms_0p850pu,50.0,240.0,50.0,72.16120290915299,12.325103281500802,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_120ms_0p850pu,50.0,240.0,100.0,122.16120290915299,12.325103281500802,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_120ms_0p850pu,50.0,240.0,200.0,222.161202909153,12.325103281500802,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_120ms_0p850pu,100.0,60.0,0.0,20.79031650124672,12.325103281500802,True,no_fail_penalty_continuous
reduced_boundary_6row,balanced_lvrt_120ms_0p850pu,100.0,60.0,50.0,70.79031650124672,12.325103281500802,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_120ms_0p850pu,100.0,60.0,100.0,120.79031650124672,12.325103281500802,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_120ms_0p850pu,100.0,60.0,200.0,220.7903165012467,12.325103281500802,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_120ms_0p850pu,100.0,120.0,0.0,21.247278637215476,12.325103281500802,True,no_fail_penalty_continuous
reduced_boundary_6row,balanced_lvrt_120ms_0p850pu,100.0,120.0,50.0,71.24727863721547,12.325103281500802,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_120ms_0p850pu,100.0,120.0,100.0,121.24727863721547,12.325103281500802,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_120ms_0p850pu,100.0,120.0,200.0,221.2472786372155,12.325103281500802,True,with_fail_penalty
reduced_boundary_6row,balanced_lvrt_120ms_0p850pu,100.0,240.0,0.0,22.161202909152987,12.325103281500802,True,no_fail_penalty_continuous
